episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
165,20,12.0000,1,4,0,19,0.167909,-0.014976,10.938954,0.000000,0.000000,0.000000,0,0.000000,0.0533,0.0533,0.6100
166,15,12.3000,1,7,0,14,0.005079,-0.010378,11.080414,0.000000,0.000000,0.000000,0,0.000000,0.0526,0.0526,0.6100
167,14,12.0400,1,4,0,13,0.602292,-0.039917,10.965002,0.000000,0.000000,0.000000,0,0.000000,0.0519,0.0519,0.6100
168,10,12.6000,1,4,0,9,1.566393,-0.090041,10.986587,0.000000,0.000000,0.000000,0,0.000000,0.0514,0.0514,0.6100
169,38,9.0800,1,10,0,37,0.158799,-0.013909,10.988912,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6100
170,10,12.6000,1,4,0,9,0.010969,0.010412,11.005788,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6100
171,16,11.9600,1,8,0,15,0.008743,0.001898,11.039891,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6100
172,25,11.1000,1,14,0,24,0.518118,-0.034030,10.951296,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6100
173,10,12.6000,1,4,0,9,0.011779,-0.011924,10.940083,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6100
174,14,12.4400,1,6,0,13,0.215697,-0.005958,10.993177,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
175,22,11.9200,1,6,0,21,0.351189,-0.027181,10.939004,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
176,24,12.0400,1,4,0,23,0.297405,-0.013424,10.939039,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
177,20,12.2000,1,8,0,19,0.456631,-0.024602,10.962455,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
178,13,12.3800,1,5,0,12,0.011622,0.004496,11.011733,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
179,10,12.6000,1,4,0,9,0.008357,-0.011247,10.916445,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
180,18,12.0800,1,8,0,17,0.170711,-0.009584,11.040267,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
181,16,11.9600,1,9,0,15,0.003557,0.003980,10.978341,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
182,33,10.9800,1,13,0,32,0.307480,-0.024878,10.960940,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
183,12,12.3200,1,4,0,11,0.256949,-0.013310,10.841472,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
184,15,12.3000,1,8,0,14,0.193401,-0.010687,10.922865,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
185,29,11.7400,1,6,0,28,0.528516,-0.039507,10.990675,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
186,24,11.8400,1,6,0,23,0.128498,-0.008751,10.939052,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
187,16,12.3600,1,4,0,15,0.545227,-0.039196,10.877912,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6200
188,20,12.2000,1,8,0,19,0.238332,-0.008166,10.942543,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6300
189,18,11.4800,1,4,0,17,0.660737,0.008926,10.936813,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6400
190,21,11.0600,1,6,0,20,0.227122,-0.037988,11.036252,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6400
191,32,10.5200,1,4,0,31,0.460488,-0.027489,10.958924,0.000000,0.000000,0.000000,0,0.000000,0.0500,0.0500,0.6500
