stage,checkpoint_episode,rollout_id,step,row,col,action,reward,cumulative_reward,has_shield,event
mid,100,8,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,8,24,2,1,UP,-1.5,-28.0,True,
mid,100,8,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,8,26,2,1,UP,-1.5,-31.0,True,
mid,100,8,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,8,28,2,1,UP,-1.5,-34.0,True,
mid,100,8,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,8,30,2,1,UP,-1.5,-37.0,True,
mid,100,8,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,8,32,2,1,UP,-1.5,-40.0,True,
mid,100,8,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,8,34,2,1,UP,-1.5,-43.0,True,
mid,100,8,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,8,36,2,1,UP,-1.5,-46.0,True,
mid,100,8,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,8,38,2,1,UP,-1.5,-49.0,True,
mid,100,8,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,8,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,9,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,9,2,2,1,UP,-0.5,4.0,True,
mid,100,9,3,1,1,DOWN,-0.5,3.5,True,
mid,100,9,4,2,1,UP,-1.5,2.0,True,
mid,100,9,5,1,1,DOWN,-1.5,0.5,True,
mid,100,9,6,2,1,UP,-1.5,-1.0,True,
mid,100,9,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,9,8,2,1,UP,-1.5,-4.0,True,
mid,100,9,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,9,10,2,1,UP,-1.5,-7.0,True,
mid,100,9,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,9,12,2,1,UP,-1.5,-10.0,True,
mid,100,9,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,9,14,2,1,UP,-1.5,-13.0,True,
mid,100,9,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,9,16,2,1,UP,-1.5,-16.0,True,
mid,100,9,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,9,18,2,1,UP,-1.5,-19.0,True,
mid,100,9,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,9,20,2,1,UP,-1.5,-22.0,True,
mid,100,9,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,9,22,2,1,UP,-1.5,-25.0,True,
mid,100,9,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,9,24,2,1,UP,-1.5,-28.0,True,
mid,100,9,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,9,26,2,1,UP,-1.5,-31.0,True,
mid,100,9,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,9,28,2,1,UP,-1.5,-34.0,True,
mid,100,9,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,9,30,2,1,UP,-1.5,-37.0,True,
mid,100,9,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,9,32,2,1,UP,-1.5,-40.0,True,
mid,100,9,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,9,34,2,1,UP,-1.5,-43.0,True,
mid,100,9,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,9,36,2,1,UP,-1.5,-46.0,True,
mid,100,9,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,9,38,2,1,UP,-1.5,-49.0,True,
mid,100,9,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,9,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,10,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,10,2,2,1,UP,-0.5,4.0,True,
mid,100,10,3,1,1,DOWN,-0.5,3.5,True,
mid,100,10,4,2,1,UP,-1.5,2.0,True,
mid,100,10,5,1,1,DOWN,-1.5,0.5,True,
mid,100,10,6,2,1,UP,-1.5,-1.0,True,
mid,100,10,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,10,8,2,1,UP,-1.5,-4.0,True,
mid,100,10,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,10,10,2,1,UP,-1.5,-7.0,True,
mid,100,10,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,10,12,2,1,UP,-1.5,-10.0,True,
mid,100,10,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,10,14,2,1,UP,-1.5,-13.0,True,
mid,100,10,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,10,16,2,1,UP,-1.5,-16.0,True,
mid,100,10,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,10,18,2,1,UP,-1.5,-19.0,True,
mid,100,10,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,10,20,2,1,UP,-1.5,-22.0,True,
mid,100,10,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,10,22,2,1,UP,-1.5,-25.0,True,
mid,100,10,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,10,24,2,1,UP,-1.5,-28.0,True,
mid,100,10,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,10,26,2,1,UP,-1.5,-31.0,True,
mid,100,10,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,10,28,2,1,UP,-1.5,-34.0,True,
mid,100,10,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,10,30,2,1,UP,-1.5,-37.0,True,
mid,100,10,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,10,32,2,1,UP,-1.5,-40.0,True,
mid,100,10,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,10,34,2,1,UP,-1.5,-43.0,True,
mid,100,10,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,10,36,2,1,UP,-1.5,-46.0,True,
mid,100,10,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,10,38,2,1,UP,-1.5,-49.0,True,
mid,100,10,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,10,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,11,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,11,2,2,1,UP,-0.5,4.0,True,
mid,100,11,3,1,1,DOWN,-0.5,3.5,True,
mid,100,11,4,2,1,UP,-1.5,2.0,True,
mid,100,11,5,1,1,DOWN,-1.5,0.5,True,
mid,100,11,6,2,1,UP,-1.5,-1.0,True,
mid,100,11,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,11,8,2,1,UP,-1.5,-4.0,True,
mid,100,11,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,11,10,2,1,UP,-1.5,-7.0,True,
mid,100,11,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,11,12,2,1,UP,-1.5,-10.0,True,
mid,100,11,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,11,14,2,1,UP,-1.5,-13.0,True,
mid,100,11,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,11,16,2,1,UP,-1.5,-16.0,True,
mid,100,11,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,11,18,2,1,UP,-1.5,-19.0,True,
mid,100,11,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,11,20,2,1,UP,-1.5,-22.0,True,
mid,100,11,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,11,22,2,1,UP,-1.5,-25.0,True,
mid,100,11,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,11,24,2,1,UP,-1.5,-28.0,True,
mid,100,11,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,11,26,2,1,UP,-1.5,-31.0,True,
mid,100,11,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,11,28,2,1,UP,-1.5,-34.0,True,
mid,100,11,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,11,30,2,1,UP,-1.5,-37.0,True,
mid,100,11,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,11,32,2,1,UP,-1.5,-40.0,True,
mid,100,11,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,11,34,2,1,UP,-1.5,-43.0,True,
mid,100,11,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,11,36,2,1,UP,-1.5,-46.0,True,
mid,100,11,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,11,38,2,1,UP,-1.5,-49.0,True,
mid,100,11,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,11,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,12,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,12,2,2,1,UP,-0.5,4.0,True,
mid,100,12,3,1,1,DOWN,-0.5,3.5,True,
mid,100,12,4,2,1,UP,-1.5,2.0,True,
mid,100,12,5,1,1,DOWN,-1.5,0.5,True,
mid,100,12,6,2,1,UP,-1.5,-1.0,True,
mid,100,12,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,12,8,2,1,UP,-1.5,-4.0,True,
mid,100,12,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,12,10,2,1,UP,-1.5,-7.0,True,
mid,100,12,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,12,12,2,1,UP,-1.5,-10.0,True,
mid,100,12,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,12,14,2,1,UP,-1.5,-13.0,True,
mid,100,12,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,12,16,2,1,UP,-1.5,-16.0,True,
mid,100,12,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,12,18,2,1,UP,-1.5,-19.0,True,
mid,100,12,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,12,20,2,1,UP,-1.5,-22.0,True,
mid,100,12,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,12,22,2,1,UP,-1.5,-25.0,True,
mid,100,12,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,12,24,2,1,UP,-1.5,-28.0,True,
mid,100,12,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,12,26,2,1,UP,-1.5,-31.0,True,
mid,100,12,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,12,28,2,1,UP,-1.5,-34.0,True,
mid,100,12,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,12,30,2,1,UP,-1.5,-37.0,True,
mid,100,12,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,12,32,2,1,UP,-1.5,-40.0,True,
mid,100,12,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,12,34,2,1,UP,-1.5,-43.0,True,
mid,100,12,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,12,36,2,1,UP,-1.5,-46.0,True,
mid,100,12,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,12,38,2,1,UP,-1.5,-49.0,True,
mid,100,12,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,12,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,13,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,13,2,2,1,UP,-0.5,4.0,True,
mid,100,13,3,1,1,DOWN,-0.5,3.5,True,
mid,100,13,4,2,1,UP,-1.5,2.0,True,
mid,100,13,5,1,1,DOWN,-1.5,0.5,True,
mid,100,13,6,2,1,UP,-1.5,-1.0,True,
mid,100,13,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,13,8,2,1,UP,-1.5,-4.0,True,
mid,100,13,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,13,10,2,1,UP,-1.5,-7.0,True,
mid,100,13,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,13,12,2,1,UP,-1.5,-10.0,True,
mid,100,13,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,13,14,2,1,UP,-1.5,-13.0,True,
mid,100,13,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,13,16,2,1,UP,-1.5,-16.0,True,
mid,100,13,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,13,18,2,1,UP,-1.5,-19.0,True,
mid,100,13,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,13,20,2,1,UP,-1.5,-22.0,True,
mid,100,13,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,13,22,2,1,UP,-1.5,-25.0,True,
mid,100,13,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,13,24,2,1,UP,-1.5,-28.0,True,
mid,100,13,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,13,26,2,1,UP,-1.5,-31.0,True,
mid,100,13,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,13,28,2,1,UP,-1.5,-34.0,True,
mid,100,13,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,13,30,2,1,UP,-1.5,-37.0,True,
mid,100,13,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,13,32,2,1,UP,-1.5,-40.0,True,
mid,100,13,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,13,34,2,1,UP,-1.5,-43.0,True,
mid,100,13,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,13,36,2,1,UP,-1.5,-46.0,True,
mid,100,13,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,13,38,2,1,UP,-1.5,-49.0,True,
mid,100,13,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,13,40,2,1,UP,-51.5,-102.0,True,timeout
mid,100,14,1,1,1,DOWN,4.5,4.5,False,shield_pickup
mid,100,14,2,2,1,UP,-0.5,4.0,True,
mid,100,14,3,1,1,DOWN,-0.5,3.5,True,
mid,100,14,4,2,1,UP,-1.5,2.0,True,
mid,100,14,5,1,1,DOWN,-1.5,0.5,True,
mid,100,14,6,2,1,UP,-1.5,-1.0,True,
mid,100,14,7,1,1,DOWN,-1.5,-2.5,True,
mid,100,14,8,2,1,UP,-1.5,-4.0,True,
mid,100,14,9,1,1,DOWN,-1.5,-5.5,True,
mid,100,14,10,2,1,UP,-1.5,-7.0,True,
mid,100,14,11,1,1,DOWN,-1.5,-8.5,True,
mid,100,14,12,2,1,UP,-1.5,-10.0,True,
mid,100,14,13,1,1,DOWN,-1.5,-11.5,True,
mid,100,14,14,2,1,UP,-1.5,-13.0,True,
mid,100,14,15,1,1,DOWN,-1.5,-14.5,True,
mid,100,14,16,2,1,UP,-1.5,-16.0,True,
mid,100,14,17,1,1,DOWN,-1.5,-17.5,True,
mid,100,14,18,2,1,UP,-1.5,-19.0,True,
mid,100,14,19,1,1,DOWN,-1.5,-20.5,True,
mid,100,14,20,2,1,UP,-1.5,-22.0,True,
mid,100,14,21,1,1,DOWN,-1.5,-23.5,True,
mid,100,14,22,2,1,UP,-1.5,-25.0,True,
mid,100,14,23,1,1,DOWN,-1.5,-26.5,True,
mid,100,14,24,2,1,UP,-1.5,-28.0,True,
mid,100,14,25,1,1,DOWN,-1.5,-29.5,True,
mid,100,14,26,2,1,UP,-1.5,-31.0,True,
mid,100,14,27,1,1,DOWN,-1.5,-32.5,True,
mid,100,14,28,2,1,UP,-1.5,-34.0,True,
mid,100,14,29,1,1,DOWN,-1.5,-35.5,True,
mid,100,14,30,2,1,UP,-1.5,-37.0,True,
mid,100,14,31,1,1,DOWN,-1.5,-38.5,True,
mid,100,14,32,2,1,UP,-1.5,-40.0,True,
mid,100,14,33,1,1,DOWN,-1.5,-41.5,True,
mid,100,14,34,2,1,UP,-1.5,-43.0,True,
mid,100,14,35,1,1,DOWN,-1.5,-44.5,True,
mid,100,14,36,2,1,UP,-1.5,-46.0,True,
mid,100,14,37,1,1,DOWN,-1.5,-47.5,True,
mid,100,14,38,2,1,UP,-1.5,-49.0,True,
mid,100,14,39,1,1,DOWN,-1.5,-50.5,True,
mid,100,14,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,0,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,0,2,2,1,UP,-0.5,4.0,True,
late,200,0,3,1,1,DOWN,-0.5,3.5,True,
late,200,0,4,2,1,UP,-1.5,2.0,True,
late,200,0,5,1,1,DOWN,-1.5,0.5,True,
late,200,0,6,2,1,UP,-1.5,-1.0,True,
late,200,0,7,1,1,DOWN,-1.5,-2.5,True,
late,200,0,8,2,1,UP,-1.5,-4.0,True,
late,200,0,9,1,1,DOWN,-1.5,-5.5,True,
late,200,0,10,2,1,UP,-1.5,-7.0,True,
late,200,0,11,1,1,DOWN,-1.5,-8.5,True,
late,200,0,12,2,1,UP,-1.5,-10.0,True,
late,200,0,13,1,1,DOWN,-1.5,-11.5,True,
late,200,0,14,2,1,UP,-1.5,-13.0,True,
late,200,0,15,1,1,DOWN,-1.5,-14.5,True,
late,200,0,16,2,1,UP,-1.5,-16.0,True,
late,200,0,17,1,1,DOWN,-1.5,-17.5,True,
late,200,0,18,2,1,UP,-1.5,-19.0,True,
late,200,0,19,1,1,DOWN,-1.5,-20.5,True,
late,200,0,20,2,1,UP,-1.5,-22.0,True,
late,200,0,21,1,1,DOWN,-1.5,-23.5,True,
late,200,0,22,2,1,UP,-1.5,-25.0,True,
late,200,0,23,1,1,DOWN,-1.5,-26.5,True,
late,200,0,24,2,1,UP,-1.5,-28.0,True,
late,200,0,25,1,1,DOWN,-1.5,-29.5,True,
late,200,0,26,2,1,UP,-1.5,-31.0,True,
late,200,0,27,1,1,DOWN,-1.5,-32.5,True,
late,200,0,28,2,1,UP,-1.5,-34.0,True,
late,200,0,29,1,1,DOWN,-1.5,-35.5,True,
late,200,0,30,2,1,UP,-1.5,-37.0,True,
late,200,0,31,1,1,DOWN,-1.5,-38.5,True,
late,200,0,32,2,1,UP,-1.5,-40.0,True,
late,200,0,33,1,1,DOWN,-1.5,-41.5,True,
late,200,0,34,2,1,UP,-1.5,-43.0,True,
late,200,0,35,1,1,DOWN,-1.5,-44.5,True,
late,200,0,36,2,1,UP,-1.5,-46.0,True,
late,200,0,37,1,1,DOWN,-1.5,-47.5,True,
late,200,0,38,2,1,UP,-1.5,-49.0,True,
late,200,0,39,1,1,DOWN,-1.5,-50.5,True,
late,200,0,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,1,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,1,2,2,1,UP,-0.5,4.0,True,
late,200,1,3,1,1,DOWN,-0.5,3.5,True,
late,200,1,4,2,1,UP,-1.5,2.0,True,
late,200,1,5,1,1,DOWN,-1.5,0.5,True,
late,200,1,6,2,1,UP,-1.5,-1.0,True,
late,200,1,7,1,1,DOWN,-1.5,-2.5,True,
late,200,1,8,2,1,UP,-1.5,-4.0,True,
late,200,1,9,1,1,DOWN,-1.5,-5.5,True,
late,200,1,10,2,1,UP,-1.5,-7.0,True,
late,200,1,11,1,1,DOWN,-1.5,-8.5,True,
late,200,1,12,2,1,UP,-1.5,-10.0,True,
late,200,1,13,1,1,DOWN,-1.5,-11.5,True,
late,200,1,14,2,1,UP,-1.5,-13.0,True,
late,200,1,15,1,1,DOWN,-1.5,-14.5,True,
late,200,1,16,2,1,UP,-1.5,-16.0,True,
late,200,1,17,1,1,DOWN,-1.5,-17.5,True,
late,200,1,18,2,1,UP,-1.5,-19.0,True,
late,200,1,19,1,1,DOWN,-1.5,-20.5,True,
late,200,1,20,2,1,UP,-1.5,-22.0,True,
late,200,1,21,1,1,DOWN,-1.5,-23.5,True,
late,200,1,22,2,1,UP,-1.5,-25.0,True,
late,200,1,23,1,1,DOWN,-1.5,-26.5,True,
late,200,1,24,2,1,UP,-1.5,-28.0,True,
late,200,1,25,1,1,DOWN,-1.5,-29.5,True,
late,200,1,26,2,1,UP,-1.5,-31.0,True,
late,200,1,27,1,1,DOWN,-1.5,-32.5,True,
late,200,1,28,2,1,UP,-1.5,-34.0,True,
late,200,1,29,1,1,DOWN,-1.5,-35.5,True,
late,200,1,30,2,1,UP,-1.5,-37.0,True,
late,200,1,31,1,1,DOWN,-1.5,-38.5,True,
late,200,1,32,2,1,UP,-1.5,-40.0,True,
late,200,1,33,1,1,DOWN,-1.5,-41.5,True,
late,200,1,34,2,1,UP,-1.5,-43.0,True,
late,200,1,35,1,1,DOWN,-1.5,-44.5,True,
late,200,1,36,2,1,UP,-1.5,-46.0,True,
late,200,1,37,1,1,DOWN,-1.5,-47.5,True,
late,200,1,38,2,1,UP,-1.5,-49.0,True,
late,200,1,39,1,1,DOWN,-1.5,-50.5,True,
late,200,1,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,2,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,2,2,2,1,UP,-0.5,4.0,True,
late,200,2,3,1,1,DOWN,-0.5,3.5,True,
late,200,2,4,2,1,UP,-1.5,2.0,True,
late,200,2,5,1,1,DOWN,-1.5,0.5,True,
late,200,2,6,2,1,UP,-1.5,-1.0,True,
late,200,2,7,1,1,DOWN,-1.5,-2.5,True,
late,200,2,8,2,1,UP,-1.5,-4.0,True,
late,200,2,9,1,1,DOWN,-1.5,-5.5,True,
late,200,2,10,2,1,UP,-1.5,-7.0,True,
late,200,2,11,1,1,DOWN,-1.5,-8.5,True,
late,200,2,12,2,1,UP,-1.5,-10.0,True,
late,200,2,13,1,1,DOWN,-1.5,-11.5,True,
late,200,2,14,2,1,UP,-1.5,-13.0,True,
late,200,2,15,1,1,DOWN,-1.5,-14.5,True,
late,200,2,16,2,1,UP,-1.5,-16.0,True,
late,200,2,17,1,1,DOWN,-1.5,-17.5,True,
late,200,2,18,2,1,UP,-1.5,-19.0,True,
late,200,2,19,1,1,DOWN,-1.5,-20.5,True,
late,200,2,20,2,1,UP,-1.5,-22.0,True,
late,200,2,21,1,1,DOWN,-1.5,-23.5,True,
late,200,2,22,2,1,UP,-1.5,-25.0,True,
late,200,2,23,1,1,DOWN,-1.5,-26.5,True,
late,200,2,24,2,1,UP,-1.5,-28.0,True,
late,200,2,25,1,1,DOWN,-1.5,-29.5,True,
late,200,2,26,2,1,UP,-1.5,-31.0,True,
late,200,2,27,1,1,DOWN,-1.5,-32.5,True,
late,200,2,28,2,1,UP,-1.5,-34.0,True,
late,200,2,29,1,1,DOWN,-1.5,-35.5,True,
late,200,2,30,2,1,UP,-1.5,-37.0,True,
late,200,2,31,1,1,DOWN,-1.5,-38.5,True,
late,200,2,32,2,1,UP,-1.5,-40.0,True,
late,200,2,33,1,1,DOWN,-1.5,-41.5,True,
late,200,2,34,2,1,UP,-1.5,-43.0,True,
late,200,2,35,1,1,DOWN,-1.5,-44.5,True,
late,200,2,36,2,1,UP,-1.5,-46.0,True,
late,200,2,37,1,1,DOWN,-1.5,-47.5,True,
late,200,2,38,2,1,UP,-1.5,-49.0,True,
late,200,2,39,1,1,DOWN,-1.5,-50.5,True,
late,200,2,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,3,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,3,2,2,1,UP,-0.5,4.0,True,
late,200,3,3,1,1,DOWN,-0.5,3.5,True,
late,200,3,4,2,1,UP,-1.5,2.0,True,
late,200,3,5,1,1,DOWN,-1.5,0.5,True,
late,200,3,6,2,1,UP,-1.5,-1.0,True,
late,200,3,7,1,1,DOWN,-1.5,-2.5,True,
late,200,3,8,2,1,UP,-1.5,-4.0,True,
late,200,3,9,1,1,DOWN,-1.5,-5.5,True,
late,200,3,10,2,1,UP,-1.5,-7.0,True,
late,200,3,11,1,1,DOWN,-1.5,-8.5,True,
late,200,3,12,2,1,UP,-1.5,-10.0,True,
late,200,3,13,1,1,DOWN,-1.5,-11.5,True,
late,200,3,14,2,1,UP,-1.5,-13.0,True,
late,200,3,15,1,1,DOWN,-1.5,-14.5,True,
late,200,3,16,2,1,UP,-1.5,-16.0,True,
late,200,3,17,1,1,DOWN,-1.5,-17.5,True,
late,200,3,18,2,1,UP,-1.5,-19.0,True,
late,200,3,19,1,1,DOWN,-1.5,-20.5,True,
late,200,3,20,2,1,UP,-1.5,-22.0,True,
late,200,3,21,1,1,DOWN,-1.5,-23.5,True,
late,200,3,22,2,1,UP,-1.5,-25.0,True,
late,200,3,23,1,1,DOWN,-1.5,-26.5,True,
late,200,3,24,2,1,UP,-1.5,-28.0,True,
late,200,3,25,1,1,DOWN,-1.5,-29.5,True,
late,200,3,26,2,1,UP,-1.5,-31.0,True,
late,200,3,27,1,1,DOWN,-1.5,-32.5,True,
late,200,3,28,2,1,UP,-1.5,-34.0,True,
late,200,3,29,1,1,DOWN,-1.5,-35.5,True,
late,200,3,30,2,1,UP,-1.5,-37.0,True,
late,200,3,31,1,1,DOWN,-1.5,-38.5,True,
late,200,3,32,2,1,UP,-1.5,-40.0,True,
late,200,3,33,1,1,DOWN,-1.5,-41.5,True,
late,200,3,34,2,1,UP,-1.5,-43.0,True,
late,200,3,35,1,1,DOWN,-1.5,-44.5,True,
late,200,3,36,2,1,UP,-1.5,-46.0,True,
late,200,3,37,1,1,DOWN,-1.5,-47.5,True,
late,200,3,38,2,1,UP,-1.5,-49.0,True,
late,200,3,39,1,1,DOWN,-1.5,-50.5,True,
late,200,3,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,4,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,4,2,2,1,UP,-0.5,4.0,True,
late,200,4,3,1,1,DOWN,-0.5,3.5,True,
late,200,4,4,2,1,UP,-1.5,2.0,True,
late,200,4,5,1,1,DOWN,-1.5,0.5,True,
late,200,4,6,2,1,UP,-1.5,-1.0,True,
late,200,4,7,1,1,DOWN,-1.5,-2.5,True,
late,200,4,8,2,1,UP,-1.5,-4.0,True,
late,200,4,9,1,1,DOWN,-1.5,-5.5,True,
late,200,4,10,2,1,UP,-1.5,-7.0,True,
late,200,4,11,1,1,DOWN,-1.5,-8.5,True,
late,200,4,12,2,1,UP,-1.5,-10.0,True,
late,200,4,13,1,1,DOWN,-1.5,-11.5,True,
late,200,4,14,2,1,UP,-1.5,-13.0,True,
late,200,4,15,1,1,DOWN,-1.5,-14.5,True,
late,200,4,16,2,1,UP,-1.5,-16.0,True,
late,200,4,17,1,1,DOWN,-1.5,-17.5,True,
late,200,4,18,2,1,UP,-1.5,-19.0,True,
late,200,4,19,1,1,DOWN,-1.5,-20.5,True,
late,200,4,20,2,1,UP,-1.5,-22.0,True,
late,200,4,21,1,1,DOWN,-1.5,-23.5,True,
late,200,4,22,2,1,UP,-1.5,-25.0,True,
late,200,4,23,1,1,DOWN,-1.5,-26.5,True,
late,200,4,24,2,1,UP,-1.5,-28.0,True,
late,200,4,25,1,1,DOWN,-1.5,-29.5,True,
late,200,4,26,2,1,UP,-1.5,-31.0,True,
late,200,4,27,1,1,DOWN,-1.5,-32.5,True,
late,200,4,28,2,1,UP,-1.5,-34.0,True,
late,200,4,29,1,1,DOWN,-1.5,-35.5,True,
late,200,4,30,2,1,UP,-1.5,-37.0,True,
late,200,4,31,1,1,DOWN,-1.5,-38.5,True,
late,200,4,32,2,1,UP,-1.5,-40.0,True,
late,200,4,33,1,1,DOWN,-1.5,-41.5,True,
late,200,4,34,2,1,UP,-1.5,-43.0,True,
late,200,4,35,1,1,DOWN,-1.5,-44.5,True,
late,200,4,36,2,1,UP,-1.5,-46.0,True,
late,200,4,37,1,1,DOWN,-1.5,-47.5,True,
late,200,4,38,2,1,UP,-1.5,-49.0,True,
late,200,4,39,1,1,DOWN,-1.5,-50.5,True,
late,200,4,40,2,1,UP,-51.5,-102.0,True,timeout
late,200,5,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,200,5,2,2,1,UP,-0.5,4.0,True,
late,200,5,3,1,1,DOWN,-0.5,3.5,True,
late,200,5,4,2,1,UP,-1.5,2.0,True,
late,200,5,5,1,1,DOWN,-1.5,0.5,True,
late,200,5,6,2,1,UP,-1.5,-1.0,True,
late,200,5,7,1,1,DOWN,-1.5,-2.5,True,
late,200,5,8,2,1,UP,-1.5,-4.0,True,
late,200,5,9,1,1,DOWN,-1.5,-5.5,True,
late,200,5,10,2,1,UP,-1.5,-7.0,True,
late,200,5,11,1,1,DOWN,-1.5,-8.5,True,
late,200,5,12,2,1,UP,-1.5,-10.0,True,
late,200,5,13,1,1,DOWN,-1.5,-11.5,True,
