episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
322,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.589844,0.009401,-0.918907,0.000000,0.000000,0.000000,0,0.000000,0.5916,0.0000,0.2200
323,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.441071,-0.019191,-0.899131,0.000000,0.000000,0.000000,0,0.000000,0.5903,0.0000,0.2200
324,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.624084,0.021675,-0.900081,0.000000,0.000000,0.000000,0,0.000000,0.5891,0.0000,0.2200
325,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.685538,-0.011514,-0.907829,0.000000,0.000000,0.000000,0,0.000000,0.5878,0.0000,0.2100
326,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.444530,0.009704,-0.900381,0.000000,0.000000,0.000000,0,0.000000,0.5865,0.0000,0.2000
327,26,-1.6000,1,-1,0,-1,10,22,shield_route,0,0.935406,-0.005817,-0.871446,0.000000,0.000000,0.000000,0,0.000000,0.5852,0.0000,0.2100
328,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.745882,-0.010434,-0.923046,0.000000,0.000000,0.000000,0,0.000000,0.5840,0.0000,0.2000
329,18,-11.8000,1,-1,0,-1,-1,14,trap_rush,0,1.176137,-0.000292,-0.910241,0.000000,0.000000,0.000000,0,0.000000,0.5827,0.0000,0.2100
330,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.325339,-0.023751,-0.920503,0.000000,0.000000,0.000000,0,0.000000,0.5814,0.0000,0.2000
331,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.817409,-0.110980,-0.921833,0.000000,0.000000,0.000000,0,0.000000,0.5802,0.0000,0.2000
332,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.558862,0.001182,-0.951692,0.000000,0.000000,0.000000,0,0.000000,0.5789,0.0000,0.2000
333,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.838407,0.001315,-0.980084,0.000000,0.000000,0.000000,0,0.000000,0.5776,0.0000,0.2000
334,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.708233,-0.008180,-0.967152,0.000000,0.000000,0.000000,0,0.000000,0.5764,0.0000,0.2000
335,100,-8.0000,0,-1,0,-1,24,-1,timeout,0,1.499970,-0.011866,-0.942756,0.000000,0.000000,0.000000,0,0.000000,0.5751,0.0000,0.2000
336,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.240755,0.017648,-0.912272,0.000000,0.000000,0.000000,0,0.000000,0.5738,0.0000,0.2000
337,42,-13.2000,1,-1,0,-1,20,36,shield_route,0,1.041669,0.030084,-0.905599,0.000000,0.000000,0.000000,0,0.000000,0.5726,0.0000,0.2000
338,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.382995,-0.008631,-0.897011,0.000000,0.000000,0.000000,0,0.000000,0.5713,0.0000,0.2000
339,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.346296,-0.010763,-0.918941,0.000000,0.000000,0.000000,0,0.000000,0.5700,0.0000,0.2000
340,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.679720,-0.011991,-0.934820,0.000000,0.000000,0.000000,0,0.000000,0.5688,0.0000,0.1900
341,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.487437,0.002299,-0.948874,0.000000,0.000000,0.000000,0,0.000000,0.5675,0.0000,0.1900
342,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.706096,-0.004412,-0.947845,0.000000,0.000000,0.000000,0,0.000000,0.5662,0.0000,0.1900
343,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.388091,0.013222,-0.864258,0.000000,0.000000,0.000000,0,0.000000,0.5650,0.0000,0.1900
344,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.504629,0.006295,-0.849342,0.000000,0.000000,0.000000,0,0.000000,0.5637,0.0000,0.1900
345,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.846625,-0.022015,-0.873000,0.000000,0.000000,0.000000,0,0.000000,0.5624,0.0000,0.1900
346,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.411087,0.002312,-0.874583,0.000000,0.000000,0.000000,0,0.000000,0.5611,0.0000,0.1900
347,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.896360,-0.001879,-0.894605,0.000000,0.000000,0.000000,0,0.000000,0.5599,0.0000,0.1800
348,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.571269,-0.007149,-0.865088,0.000000,0.000000,0.000000,0,0.000000,0.5586,0.0000,0.1800
349,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.278132,0.019524,-0.869202,0.000000,0.000000,0.000000,0,0.000000,0.5573,0.0000,0.1800
350,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.430876,-0.018212,-0.884879,0.000000,0.000000,0.000000,0,0.000000,0.5561,0.0000,0.1800
351,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.075969,0.017400,-0.862073,0.000000,0.000000,0.000000,0,0.000000,0.5548,0.0000,0.1900
352,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.439537,-0.006864,-0.863996,0.000000,0.000000,0.000000,0,0.000000,0.5535,0.0000,0.1900
353,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.169576,-0.005418,-0.869540,0.000000,0.000000,0.000000,0,0.000000,0.5523,0.0000,0.1900
354,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.359078,-0.016363,-0.924898,0.000000,0.000000,0.000000,0,0.000000,0.5510,0.0000,0.1900
355,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.702614,0.005440,-0.940396,0.000000,0.000000,0.000000,0,0.000000,0.5497,0.0000,0.1900
356,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.427959,-0.004257,-0.917167,0.000000,0.000000,0.000000,0,0.000000,0.5485,0.0000,0.1900
357,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.586503,-0.006885,-0.944608,0.000000,0.000000,0.000000,0,0.000000,0.5472,0.0000,0.1900
358,100,-8.0000,0,-1,0,-1,18,-1,timeout,0,1.658493,0.008607,-0.933032,0.000000,0.000000,0.000000,0,0.000000,0.5459,0.0000,0.1900
359,52,-4.2000,1,-1,0,-1,4,42,shield_route,0,1.624129,0.046600,-0.956294,0.000000,0.000000,0.000000,0,0.000000,0.5447,0.0000,0.2000
360,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.733656,-0.025846,-0.887316,0.000000,0.000000,0.000000,0,0.000000,0.5434,0.0000,0.2000
361,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.580289,-0.003377,-0.920817,0.000000,0.000000,0.000000,0,0.000000,0.5421,0.0000,0.2000
362,100,-8.0000,0,-1,0,-1,18,-1,timeout,0,1.591713,0.017304,-0.914935,0.000000,0.000000,0.000000,0,0.000000,0.5409,0.0000,0.2000
363,34,7.6000,1,-1,0,-1,8,32,shield_route,0,1.462525,-0.019786,-0.892136,0.000000,0.000000,0.000000,0,0.000000,0.5396,0.0000,0.2100
364,100,-9.0000,0,-1,0,-1,4,100,timeout,0,1.578099,-0.009542,-0.918877,0.000000,0.000000,0.000000,0,0.000000,0.5383,0.0000,0.2100
365,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.450672,-0.005994,-0.987135,0.000000,0.000000,0.000000,0,0.000000,0.5370,0.0000,0.2100
366,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.818861,-0.007141,-0.958715,0.000000,0.000000,0.000000,0,0.000000,0.5358,0.0000,0.2100
367,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,0.087267,0.076344,-0.946098,0.000000,0.000000,0.000000,0,0.000000,0.5345,0.0000,0.2100
368,12,-31.2000,1,-1,0,-1,-1,4,trap_rush,0,1.295540,-0.016008,-0.972540,0.000000,0.000000,0.000000,0,0.000000,0.5332,0.0000,0.2100
369,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.221446,0.018268,-1.002606,0.000000,0.000000,0.000000,0,0.000000,0.5320,0.0000,0.2200
370,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.673021,-0.020843,-0.981794,0.000000,0.000000,0.000000,0,0.000000,0.5307,0.0000,0.2200
371,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.181931,0.007934,-1.008843,0.000000,0.000000,0.000000,0,0.000000,0.5294,0.0000,0.2100
372,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.489826,0.019439,-0.967761,0.000000,0.000000,0.000000,0,0.000000,0.5282,0.0000,0.2000
373,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.048078,-0.007465,-0.939620,0.000000,0.000000,0.000000,0,0.000000,0.5269,0.0000,0.1900
374,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.626710,-0.016734,-0.967945,0.000000,0.000000,0.000000,0,0.000000,0.5256,0.0000,0.1900
375,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,2.046099,-0.008709,-1.001861,0.000000,0.000000,0.000000,0,0.000000,0.5244,0.0000,0.1900
376,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.443213,-0.021901,-0.985065,0.000000,0.000000,0.000000,0,0.000000,0.5231,0.0000,0.1900
377,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.414966,0.016536,-0.996385,0.000000,0.000000,0.000000,0,0.000000,0.5218,0.0000,0.1900
378,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.544396,0.003390,-0.988893,0.000000,0.000000,0.000000,0,0.000000,0.5206,0.0000,0.1900
379,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,3.257601,-0.207436,-1.011472,0.000000,0.000000,0.000000,0,0.000000,0.5193,0.0000,0.2000
380,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,2.091856,0.046264,-1.031040,0.000000,0.000000,0.000000,0,0.000000,0.5180,0.0000,0.2100
381,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.461994,-0.007284,-0.965151,0.000000,0.000000,0.000000,0,0.000000,0.5168,0.0000,0.2100
382,14,-31.4000,1,-1,0,-1,-1,6,trap_rush,0,1.717110,0.046679,-1.026004,0.000000,0.000000,0.000000,0,0.000000,0.5155,0.0000,0.2100
383,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.576364,0.010728,-0.996107,0.000000,0.000000,0.000000,0,0.000000,0.5142,0.0000,0.2000
384,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.442450,-0.000309,-0.974722,0.000000,0.000000,0.000000,0,0.000000,0.5130,0.0000,0.2000
385,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.324067,0.001058,-0.951227,0.000000,0.000000,0.000000,0,0.000000,0.5117,0.0000,0.2000
386,100,-18.0000,0,-1,0,-1,16,8,timeout,0,1.493713,-0.037930,-0.966810,0.000000,0.000000,0.000000,0,0.000000,0.5104,0.0000,0.2000
387,20,-2.0000,1,-1,0,-1,-1,18,trap_rush,0,1.763984,0.166646,-1.037468,0.000000,0.000000,0.000000,0,0.000000,0.5091,0.0000,0.2100
388,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.386586,-0.013721,-0.956389,0.000000,0.000000,0.000000,0,0.000000,0.5079,0.0000,0.2100
389,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.038299,-0.020662,-0.972304,0.000000,0.000000,0.000000,0,0.000000,0.5066,0.0000,0.2100
390,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.649095,0.021596,-0.979577,0.000000,0.000000,0.000000,0,0.000000,0.5053,0.0000,0.2100
391,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.224157,-0.022400,-0.974153,0.000000,0.000000,0.000000,0,0.000000,0.5041,0.0000,0.2000
392,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.686743,-0.001842,-0.987734,0.000000,0.000000,0.000000,0,0.000000,0.5028,0.0000,0.2000
393,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.415075,0.010606,-0.967805,0.000000,0.000000,0.000000,0,0.000000,0.5015,0.0000,0.2000
394,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.644002,-0.002304,-0.962639,0.000000,0.000000,0.000000,0,0.000000,0.5003,0.0000,0.1900
395,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.548374,-0.001300,-0.955512,0.000000,0.000000,0.000000,0,0.000000,0.4990,0.0000,0.1800
396,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.931715,-0.011595,-0.964966,0.000000,0.000000,0.000000,0,0.000000,0.4977,0.0000,0.1700
397,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.285206,0.004854,-0.989070,0.000000,0.000000,0.000000,0,0.000000,0.4965,0.0000,0.1700
398,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.627163,-0.000231,-0.955582,0.000000,0.000000,0.000000,0,0.000000,0.4952,0.0000,0.1700
399,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.597504,-0.016721,-0.997366,0.000000,0.000000,0.000000,0,0.000000,0.4939,0.0000,0.1700
400,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.563825,0.000826,-0.989159,0.000000,0.000000,0.000000,0,0.000000,0.4927,0.0000,0.1700
401,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.369382,-0.022748,-0.983554,0.000000,0.000000,0.000000,0,0.000000,0.4914,0.0000,0.1700
402,16,-1.6000,1,-1,0,-1,-1,14,trap_rush,0,0.920287,0.107332,-1.020766,0.000000,0.000000,0.000000,0,0.000000,0.4901,0.0000,0.1800
403,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.295029,-0.007737,-0.984550,0.000000,0.000000,0.000000,0,0.000000,0.4889,0.0000,0.1800
404,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.453384,-0.010247,-1.012753,0.000000,0.000000,0.000000,0,0.000000,0.4876,0.0000,0.1800
405,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.360137,-0.004099,-1.025203,0.000000,0.000000,0.000000,0,0.000000,0.4863,0.0000,0.1800
406,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.497322,0.002202,-0.986707,0.000000,0.000000,0.000000,0,0.000000,0.4850,0.0000,0.1800
407,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.630509,0.017239,-1.006718,0.000000,0.000000,0.000000,0,0.000000,0.4838,0.0000,0.1800
408,56,-4.6000,1,-1,0,-1,4,46,shield_route,0,1.532948,-0.007274,-0.992930,0.000000,0.000000,0.000000,0,0.000000,0.4825,0.0000,0.1900
409,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.396920,-0.136324,-0.962859,0.000000,0.000000,0.000000,0,0.000000,0.4812,0.0000,0.1900
410,12,-21.2000,1,-1,0,-1,-1,4,trap_rush,0,1.690627,-0.037113,-0.996644,0.000000,0.000000,0.000000,0,0.000000,0.4800,0.0000,0.2000
411,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.285731,0.003198,-0.978302,0.000000,0.000000,0.000000,0,0.000000,0.4787,0.0000,0.1900
412,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.546633,0.009455,-0.983419,0.000000,0.000000,0.000000,0,0.000000,0.4774,0.0000,0.1900
413,18,-11.8000,1,-1,0,-1,-1,10,trap_rush,0,1.768881,-0.051463,-0.931788,0.000000,0.000000,0.000000,0,0.000000,0.4762,0.0000,0.2000
414,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.903314,-0.092101,-0.951118,0.000000,0.000000,0.000000,0,0.000000,0.4749,0.0000,0.2100
415,60,-5.0000,1,-1,0,-1,4,52,shield_route,0,1.310602,-0.035090,-1.001601,0.000000,0.000000,0.000000,0,0.000000,0.4736,0.0000,0.2200
416,100,-8.0000,0,-1,0,-1,18,-1,timeout,0,1.265919,0.019749,-0.969479,0.000000,0.000000,0.000000,0,0.000000,0.4724,0.0000,0.2200
417,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.545738,-0.000054,-0.957496,0.000000,0.000000,0.000000,0,0.000000,0.4711,0.0000,0.2200
418,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.517035,0.186408,-1.002503,0.000000,0.000000,0.000000,0,0.000000,0.4698,0.0000,0.2300
419,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.746508,-0.038321,-0.934023,0.000000,0.000000,0.000000,0,0.000000,0.4686,0.0000,0.2400
420,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.414627,-0.013801,-0.940224,0.000000,0.000000,0.000000,0,0.000000,0.4673,0.0000,0.2300
421,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,0.312761,0.067934,-0.969304,0.000000,0.000000,0.000000,0,0.000000,0.4660,0.0000,0.2400
422,14,-31.4000,1,-1,0,-1,-1,4,trap_rush,0,0.788680,0.030231,-0.955123,0.000000,0.000000,0.000000,0,0.000000,0.4648,0.0000,0.2500
423,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,2.005135,-0.020279,-0.992514,0.000000,0.000000,0.000000,0,0.000000,0.4635,0.0000,0.2500
424,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.410047,0.013012,-0.970683,0.000000,0.000000,0.000000,0,0.000000,0.4622,0.0000,0.2500
425,10,-21.0000,1,-1,0,-1,-1,4,trap_rush,0,2.102525,0.004073,-0.950406,0.000000,0.000000,0.000000,0,0.000000,0.4609,0.0000,0.2600
426,46,-13.6000,1,-1,0,-1,4,40,shield_route,0,1.685962,0.012020,-0.961463,0.000000,0.000000,0.000000,0,0.000000,0.4597,0.0000,0.2700
427,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.852269,-0.053347,-0.917380,0.000000,0.000000,0.000000,0,0.000000,0.4584,0.0000,0.2700
428,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.160332,0.000619,-0.940460,0.000000,0.000000,0.000000,0,0.000000,0.4571,0.0000,0.2700
429,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.371878,-0.017205,-0.966092,0.000000,0.000000,0.000000,0,0.000000,0.4559,0.0000,0.2600
430,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.822268,0.009942,-0.986397,0.000000,0.000000,0.000000,0,0.000000,0.4546,0.0000,0.2600
431,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.824234,-0.008922,-0.968619,0.000000,0.000000,0.000000,0,0.000000,0.4533,0.0000,0.2500
432,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.898914,-0.000988,-0.998360,0.000000,0.000000,0.000000,0,0.000000,0.4521,0.0000,0.2500
433,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.748556,-0.005833,-1.003406,0.000000,0.000000,0.000000,0,0.000000,0.4508,0.0000,0.2500
434,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,1.879141,-0.091306,-0.972804,0.000000,0.000000,0.000000,0,0.000000,0.4495,0.0000,0.2600
435,72,-16.2000,1,-1,0,-1,4,66,shield_route,0,1.219505,0.014254,-0.986105,0.000000,0.000000,0.000000,0,0.000000,0.4483,0.0000,0.2700
436,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.586682,-0.006458,-0.960403,0.000000,0.000000,0.000000,0,0.000000,0.4470,0.0000,0.2700
437,22,8.8000,1,-1,0,-1,4,20,shield_route,0,1.129809,-0.027659,-1.004043,0.000000,0.000000,0.000000,0,0.000000,0.4457,0.0000,0.2700
438,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.499925,-0.002440,-0.954625,0.000000,0.000000,0.000000,0,0.000000,0.4445,0.0000,0.2700
439,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.105802,0.016493,-0.937933,0.000000,0.000000,0.000000,0,0.000000,0.4432,0.0000,0.2700
440,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.569981,-0.017156,-0.981581,0.000000,0.000000,0.000000,0,0.000000,0.4419,0.0000,0.2700
441,14,-11.4000,1,-1,0,-1,-1,10,trap_rush,0,1.000527,0.041802,-0.950463,0.000000,0.000000,0.000000,0,0.000000,0.4407,0.0000,0.2800
442,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.301230,-0.004272,-0.971951,0.000000,0.000000,0.000000,0,0.000000,0.4394,0.0000,0.2800
443,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.220244,-0.016696,-0.960410,0.000000,0.000000,0.000000,0,0.000000,0.4381,0.0000,0.2800
444,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,0.644292,0.031860,-1.011391,0.000000,0.000000,0.000000,0,0.000000,0.4368,0.0000,0.2900
445,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.335532,0.001390,-0.973088,0.000000,0.000000,0.000000,0,0.000000,0.4356,0.0000,0.2900
446,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.841294,-0.002930,-1.001949,0.000000,0.000000,0.000000,0,0.000000,0.4343,0.0000,0.2900
447,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,0.926593,0.095940,-1.015119,0.000000,0.000000,0.000000,0,0.000000,0.4330,0.0000,0.3000
448,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.505640,-0.015565,-1.034906,0.000000,0.000000,0.000000,0,0.000000,0.4318,0.0000,0.3000
449,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.394014,-0.010815,-1.022095,0.000000,0.000000,0.000000,0,0.000000,0.4305,0.0000,0.3000
450,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.170044,0.019877,-0.993178,0.000000,0.000000,0.000000,0,0.000000,0.4292,0.0000,0.3000
451,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.265432,0.008325,-0.991378,0.000000,0.000000,0.000000,0,0.000000,0.4280,0.0000,0.2900
452,12,-11.2000,1,-1,0,-1,-1,8,trap_rush,0,0.655249,-0.041851,-0.973237,0.000000,0.000000,0.000000,0,0.000000,0.4267,0.0000,0.3000
453,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.721513,-0.005413,-1.004888,0.000000,0.000000,0.000000,0,0.000000,0.4254,0.0000,0.3000
454,46,-3.6000,1,-1,0,-1,10,42,shield_route,0,1.675530,-0.006462,-1.028168,0.000000,0.000000,0.000000,0,0.000000,0.4242,0.0000,0.3100
455,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.261094,-0.008427,-0.999212,0.000000,0.000000,0.000000,0,0.000000,0.4229,0.0000,0.3100
456,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.504859,-0.024797,-1.061197,0.000000,0.000000,0.000000,0,0.000000,0.4216,0.0000,0.3100
457,100,1.0000,1,-1,0,-1,4,98,shield_route,0,1.346071,0.009601,-1.039699,0.000000,0.000000,0.000000,0,0.000000,0.4204,0.0000,0.3200
458,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.420086,0.002646,-1.016296,0.000000,0.000000,0.000000,0,0.000000,0.4191,0.0000,0.3200
459,72,3.8000,1,-1,0,-1,6,70,shield_route,0,1.435125,0.017297,-1.016915,0.000000,0.000000,0.000000,0,0.000000,0.4178,0.0000,0.3200
460,12,-1.2000,1,-1,0,-1,-1,10,trap_rush,0,1.354140,-0.021922,-0.982150,0.000000,0.000000,0.000000,0,0.000000,0.4166,0.0000,0.3300
461,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.978717,-0.124316,-1.008745,0.000000,0.000000,0.000000,0,0.000000,0.4153,0.0000,0.3400
462,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.175585,-0.005505,-1.027021,0.000000,0.000000,0.000000,0,0.000000,0.4140,0.0000,0.3400
463,16,-11.6000,1,-1,0,-1,-1,12,trap_rush,0,1.266189,0.108103,-1.063708,0.000000,0.000000,0.000000,0,0.000000,0.4128,0.0000,0.3400
464,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.392606,-0.017759,-1.011059,0.000000,0.000000,0.000000,0,0.000000,0.4115,0.0000,0.3400
465,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.621160,0.004135,-1.028429,0.000000,0.000000,0.000000,0,0.000000,0.4102,0.0000,0.3400
466,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.676379,-0.032435,-1.016250,0.000000,0.000000,0.000000,0,0.000000,0.4089,0.0000,0.3500
467,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.289735,0.004598,-1.016063,0.000000,0.000000,0.000000,0,0.000000,0.4077,0.0000,0.3400
468,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.947821,0.015700,-0.994723,0.000000,0.000000,0.000000,0,0.000000,0.4064,0.0000,0.3300
469,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.420052,-0.022160,-0.991945,0.000000,0.000000,0.000000,0,0.000000,0.4051,0.0000,0.3200
470,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.445800,-0.003346,-1.013013,0.000000,0.000000,0.000000,0,0.000000,0.4039,0.0000,0.3200
471,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.548251,-0.000586,-1.022244,0.000000,0.000000,0.000000,0,0.000000,0.4026,0.0000,0.3200
472,46,6.4000,1,-1,0,-1,6,44,shield_route,0,1.668082,-0.028289,-1.016774,0.000000,0.000000,0.000000,0,0.000000,0.4013,0.0000,0.3300
473,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.448495,0.013123,-1.033821,0.000000,0.000000,0.000000,0,0.000000,0.4001,0.0000,0.3300
474,50,-34.0000,1,-1,0,-1,4,40,shield_route,0,1.438500,0.009321,-1.060872,0.000000,0.000000,0.000000,0,0.000000,0.3988,0.0000,0.3400
475,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.641659,-0.010941,-1.051812,0.000000,0.000000,0.000000,0,0.000000,0.3975,0.0000,0.3400
476,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.481868,-0.003757,-1.031709,0.000000,0.000000,0.000000,0,0.000000,0.3963,0.0000,0.3400
477,100,-8.0000,0,-1,0,-1,24,-1,timeout,0,1.727558,-0.017996,-1.067455,0.000000,0.000000,0.000000,0,0.000000,0.3950,0.0000,0.3400
478,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.491613,0.005428,-1.087670,0.000000,0.000000,0.000000,0,0.000000,0.3937,0.0000,0.3400
479,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.603499,-0.006712,-1.077405,0.000000,0.000000,0.000000,0,0.000000,0.3925,0.0000,0.3300
480,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.174635,0.001124,-1.060160,0.000000,0.000000,0.000000,0,0.000000,0.3912,0.0000,0.3200
481,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.297873,0.016681,-1.049140,0.000000,0.000000,0.000000,0,0.000000,0.3899,0.0000,0.3200
482,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.354772,-0.025869,-1.081767,0.000000,0.000000,0.000000,0,0.000000,0.3887,0.0000,0.3100
483,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.248921,0.005280,-1.066814,0.000000,0.000000,0.000000,0,0.000000,0.3874,0.0000,0.3100
484,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.741159,-0.003358,-1.085436,0.000000,0.000000,0.000000,0,0.000000,0.3861,0.0000,0.3100
