stage,checkpoint_episode,rollout_id,step,row,col,action,reward,cumulative_reward,has_shield,event
late,100,1,32,2,1,UP,-1.5,-40.0,True,
late,100,1,33,1,1,DOWN,-1.5,-41.5,True,
late,100,1,34,2,1,UP,-1.5,-43.0,True,
late,100,1,35,1,1,DOWN,-1.5,-44.5,True,
late,100,1,36,2,1,UP,-1.5,-46.0,True,
late,100,1,37,1,1,DOWN,-1.5,-47.5,True,
late,100,1,38,2,1,UP,-1.5,-49.0,True,
late,100,1,39,1,1,DOWN,-1.5,-50.5,True,
late,100,1,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,2,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,2,2,2,1,UP,-0.5,4.0,True,
late,100,2,3,1,1,DOWN,-0.5,3.5,True,
late,100,2,4,2,1,UP,-1.5,2.0,True,
late,100,2,5,1,1,DOWN,-1.5,0.5,True,
late,100,2,6,2,1,UP,-1.5,-1.0,True,
late,100,2,7,1,1,DOWN,-1.5,-2.5,True,
late,100,2,8,2,1,UP,-1.5,-4.0,True,
late,100,2,9,1,1,DOWN,-1.5,-5.5,True,
late,100,2,10,2,1,UP,-1.5,-7.0,True,
late,100,2,11,1,1,DOWN,-1.5,-8.5,True,
late,100,2,12,2,1,UP,-1.5,-10.0,True,
late,100,2,13,1,1,DOWN,-1.5,-11.5,True,
late,100,2,14,2,1,UP,-1.5,-13.0,True,
late,100,2,15,1,1,DOWN,-1.5,-14.5,True,
late,100,2,16,2,1,UP,-1.5,-16.0,True,
late,100,2,17,1,1,DOWN,-1.5,-17.5,True,
late,100,2,18,2,1,UP,-1.5,-19.0,True,
late,100,2,19,1,1,DOWN,-1.5,-20.5,True,
late,100,2,20,2,1,UP,-1.5,-22.0,True,
late,100,2,21,1,1,DOWN,-1.5,-23.5,True,
late,100,2,22,2,1,UP,-1.5,-25.0,True,
late,100,2,23,1,1,DOWN,-1.5,-26.5,True,
late,100,2,24,2,1,UP,-1.5,-28.0,True,
late,100,2,25,1,1,DOWN,-1.5,-29.5,True,
late,100,2,26,2,1,UP,-1.5,-31.0,True,
late,100,2,27,1,1,DOWN,-1.5,-32.5,True,
late,100,2,28,2,1,UP,-1.5,-34.0,True,
late,100,2,29,1,1,DOWN,-1.5,-35.5,True,
late,100,2,30,2,1,UP,-1.5,-37.0,True,
late,100,2,31,1,1,DOWN,-1.5,-38.5,True,
late,100,2,32,2,1,UP,-1.5,-40.0,True,
late,100,2,33,1,1,DOWN,-1.5,-41.5,True,
late,100,2,34,2,1,UP,-1.5,-43.0,True,
late,100,2,35,1,1,DOWN,-1.5,-44.5,True,
late,100,2,36,2,1,UP,-1.5,-46.0,True,
late,100,2,37,1,1,DOWN,-1.5,-47.5,True,
late,100,2,38,2,1,UP,-1.5,-49.0,True,
late,100,2,39,1,1,DOWN,-1.5,-50.5,True,
late,100,2,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,3,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,3,2,2,1,UP,-0.5,4.0,True,
late,100,3,3,1,1,DOWN,-0.5,3.5,True,
late,100,3,4,2,1,UP,-1.5,2.0,True,
late,100,3,5,1,1,DOWN,-1.5,0.5,True,
late,100,3,6,2,1,UP,-1.5,-1.0,True,
late,100,3,7,1,1,DOWN,-1.5,-2.5,True,
late,100,3,8,2,1,UP,-1.5,-4.0,True,
late,100,3,9,1,1,DOWN,-1.5,-5.5,True,
late,100,3,10,2,1,UP,-1.5,-7.0,True,
late,100,3,11,1,1,DOWN,-1.5,-8.5,True,
late,100,3,12,2,1,UP,-1.5,-10.0,True,
late,100,3,13,1,1,DOWN,-1.5,-11.5,True,
late,100,3,14,2,1,UP,-1.5,-13.0,True,
late,100,3,15,1,1,DOWN,-1.5,-14.5,True,
late,100,3,16,2,1,UP,-1.5,-16.0,True,
late,100,3,17,1,1,DOWN,-1.5,-17.5,True,
late,100,3,18,2,1,UP,-1.5,-19.0,True,
late,100,3,19,1,1,DOWN,-1.5,-20.5,True,
late,100,3,20,2,1,UP,-1.5,-22.0,True,
late,100,3,21,1,1,DOWN,-1.5,-23.5,True,
late,100,3,22,2,1,UP,-1.5,-25.0,True,
late,100,3,23,1,1,DOWN,-1.5,-26.5,True,
late,100,3,24,2,1,UP,-1.5,-28.0,True,
late,100,3,25,1,1,DOWN,-1.5,-29.5,True,
late,100,3,26,2,1,UP,-1.5,-31.0,True,
late,100,3,27,1,1,DOWN,-1.5,-32.5,True,
late,100,3,28,2,1,UP,-1.5,-34.0,True,
late,100,3,29,1,1,DOWN,-1.5,-35.5,True,
late,100,3,30,2,1,UP,-1.5,-37.0,True,
late,100,3,31,1,1,DOWN,-1.5,-38.5,True,
late,100,3,32,2,1,UP,-1.5,-40.0,True,
late,100,3,33,1,1,DOWN,-1.5,-41.5,True,
late,100,3,34,2,1,UP,-1.5,-43.0,True,
late,100,3,35,1,1,DOWN,-1.5,-44.5,True,
late,100,3,36,2,1,UP,-1.5,-46.0,True,
late,100,3,37,1,1,DOWN,-1.5,-47.5,True,
late,100,3,38,2,1,UP,-1.5,-49.0,True,
late,100,3,39,1,1,DOWN,-1.5,-50.5,True,
late,100,3,40,2,1,UP,-51.5,-102.0,True,timeout
late,100,4,1,1,1,DOWN,4.5,4.5,False,shield_pickup
late,100,4,2,2,1,UP,-0.5,4.0,True,
late,100,4,3,1,1,DOWN,-0.5,3.5,True,
late,100,4,4,2,1,UP,-1.5,2.0,True,
late,100,4,5,1,1,DOWN,-1.5,0.5,True,
late,100,4,6,2,1,UP,-1.5,-1.0,True,
late,100,4,7,1,1,DOWN,-1.5,-2.5,True,
late,100,4,8,2,1,UP,-1.5,-4.0,True,
late,100,4,9,1,1,DOWN,-1.5,-5.5,True,
late,100,4,10,2,1,UP,-1.5,-7.0,True,
late,100,4,11,1,1,DOWN,-1.5,-8.5,True,
late,100,4,12,2,1,UP,-1.5,-10.0,True,
late,100,4,13,1,1,DOWN,-1.5,-11.5,True,
late,100,4,14,2,1,UP,-1.5,-13.0,True,
late,100,4,15,1,1,DOWN,-1.5,-14.5,True,
late,100,4,16,2,1,UP,-1.5,-16.0,True,
late,100,4,17,1,1,DOWN,-1.5,-17.5,True,
late,100,4,18,2,1,UP,-1.5,-19.0,True,
late,100,4,19,1,1,DOWN,-1.5,-20.5,True,
late,100,4,20,2,1,UP,-1.5,-22.0,True,
late,100,4,21,1,1,DOWN,-1.5,-23.5,True,
late,100,4,22,2,1,UP,-1.5,-25.0,True,
late,100,4,23,1,1,DOWN,-1.5,-26.5,True,
late,100,4,24,2,1,UP,-1.5,-28.0,True,
late,100,4,25,1,1,DOWN,-1.5,-29.5,True,
late,100,4,26,2,1,UP,-1.5,-31.0,True,
late,100,4,27,1,1,DOWN,-1.5,-32.5,True,
late,100,4,28,2,1,UP,-1.5,-34.0,True,
late,100,4,29,1,1,DOWN,-1.5,-35.5,True,
late,100,4,30,2,1,UP,-1.5,-37.0,True,
late,100,4,31,1,1,DOWN,-1.5,-38.5,True,
late,100,4,32,2,1,UP,-1.5,-40.0,True,
late,100,4,33,1,1,DOWN,-1.5,-41.5,True,
late,100,4,34,2,1,UP,-1.5,-43.0,True,
late,100,4,35,1,1,DOWN,-1.5,-44.5,True,
late,100,4,36,2,1,UP,-1.5,-46.0,True,
late,100,4,37,1,1,DOWN,-1.5,-47.5,True,
late,100,4,38,2,1,UP,-1.5,-49.0,True,
late,100,4,39,1,1,DOWN,-1.5,-50.5,True,
late,100,4,40,2,1,UP,-51.5,-102.0,True,timeout
