episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
108,100,-5.9000,0,-1,0,-1,0.204754,0.010754,0.310365,0.000000,0.000000,0.009000,0,0.000000,0.8973,0.0000,0.3000
109,44,-93.7600,1,-1,0,-1,1.649287,0.062465,0.366578,0.000000,0.000000,0.055302,0,0.000000,0.8963,0.0000,0.3000
110,100,-6.1000,0,-1,0,-1,1.385670,0.061282,0.385623,0.000000,0.000000,0.064360,0,0.000000,0.8954,0.0000,0.3000
111,100,-4.8000,0,-1,0,-1,0.728705,0.030591,0.343224,0.000000,0.000000,0.032132,0,0.000000,0.8944,0.0000,0.3000
112,100,-9.8000,0,-1,0,-1,0.842032,0.037585,0.454085,0.000000,0.000000,0.037059,0,0.000000,0.8935,0.0000,0.2900
113,100,-5.9000,0,-1,0,-1,0.572939,0.019255,0.425935,0.000000,0.000000,0.020348,0,0.000000,0.8925,0.0000,0.2800
114,100,-6.9000,0,-1,0,-1,1.219026,0.054767,0.344181,0.000000,0.000000,0.045672,0,0.000000,0.8916,0.0000,0.2800
115,100,-10.2000,0,-1,0,-1,0.937872,0.037537,0.357976,0.000000,0.000000,0.040413,0,0.000000,0.8906,0.0000,0.2800
116,48,-6.1200,1,-1,0,-1,0.818012,0.038035,0.402712,0.000000,0.000000,0.037038,0,0.000000,0.8897,0.0000,0.2800
117,100,-160.9000,0,-1,0,-1,1.166869,0.051999,0.460744,0.000000,0.000000,0.056877,0,0.000000,0.8887,0.0000,0.2800
118,100,-5.8000,0,-1,0,-1,1.105306,0.047551,0.394315,0.000000,0.000000,0.048725,0,0.000000,0.8878,0.0000,0.2700
119,100,-5.3000,0,-1,0,-1,1.362620,0.064411,0.398387,0.000000,0.000000,0.058304,0,0.000000,0.8868,0.0000,0.2600
120,100,-6.0000,0,-1,0,-1,1.163201,0.049141,0.774986,0.000000,0.000000,0.054737,0,0.000000,0.8859,0.0000,0.2600
121,100,-6.4000,0,-1,0,-1,0.504774,0.022260,0.825211,0.000000,0.000000,0.020929,0,0.000000,0.8849,0.0000,0.2500
122,100,-5.8000,0,-1,0,-1,1.113462,0.050805,0.666387,0.000000,0.000000,0.052017,0,0.000000,0.8840,0.0000,0.2400
123,100,-36.0000,0,-1,0,-1,0.537010,0.019293,0.719139,0.000000,0.000000,0.019495,0,0.000000,0.8830,0.0000,0.2400
124,100,-5.8000,0,-1,0,-1,0.385802,0.018293,0.840820,0.000000,0.000000,0.014853,0,0.000000,0.8821,0.0000,0.2400
125,100,-5.8000,0,-1,0,-1,0.980303,0.040016,0.781201,0.000000,0.000000,0.044179,0,0.000000,0.8811,0.0000,0.2300
126,88,-10.7200,1,-1,0,-1,0.423787,0.017632,0.827959,0.000000,0.000000,0.016133,0,0.000000,0.8802,0.0000,0.2300
127,100,-6.2000,0,-1,0,-1,1.067271,0.047722,0.680113,0.000000,0.000000,0.048684,0,0.000000,0.8792,0.0000,0.2300
128,100,-41.4000,0,-1,0,-1,0.954953,0.040624,0.752501,0.000000,0.000000,0.040106,0,0.000000,0.8783,0.0000,0.2200
129,100,-5.7000,0,-1,0,-1,0.911848,0.036018,0.877270,0.000000,0.000000,0.034800,0,0.000000,0.8773,0.0000,0.2200
130,100,-6.2000,0,-1,0,-1,0.276635,0.008298,1.091365,0.000000,0.000000,0.010871,0,0.000000,0.8764,0.0000,0.2200
131,100,-6.1000,0,-1,0,-1,0.877935,0.039045,1.100093,0.000000,0.000000,0.037078,0,0.000000,0.8754,0.0000,0.2200
132,100,-11.6000,0,-1,0,-1,0.687900,0.030405,1.018392,0.000000,0.000000,0.027656,0,0.000000,0.8745,0.0000,0.2200
133,100,-6.1000,0,-1,0,-1,0.734522,0.032050,0.957952,0.000000,0.000000,0.036928,0,0.000000,0.8735,0.0000,0.2200
134,100,-5.4000,0,-1,0,-1,0.881813,0.037171,1.096056,0.000000,0.000000,0.035126,0,0.000000,0.8726,0.0000,0.2100
