episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,shield_pickup_step,trap_hit_step,path_type,wall_bumps,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
310,14,-21.4000,1,-1,0,-1,-1,6,trap_rush,0,0.889641,-0.058252,-0.935847,0.000000,0.000000,0.034684,0,0.000000,0.6068,0.0000,0.1300
311,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.562344,-0.004979,-0.952126,0.000000,0.000000,0.001208,0,0.000000,0.6055,0.0000,0.1300
312,76,3.4000,1,-1,0,-1,10,74,shield_route,0,1.298324,0.012967,-0.922868,0.000000,0.000000,0.025813,0,0.000000,0.6043,0.0000,0.1400
313,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.303749,-0.009042,-0.937269,0.000000,0.000000,0.009066,0,0.000000,0.6030,0.0000,0.1400
314,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.395358,0.000690,-0.937834,0.000000,0.000000,0.000684,0,0.000000,0.6017,0.0000,0.1300
315,12,-11.2000,1,-1,0,-1,-1,8,trap_rush,0,2.010656,-0.183039,-0.961902,0.000000,0.000000,-0.110081,0,0.000000,0.6005,0.0000,0.1300
316,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.407835,0.013932,-0.940528,0.000000,0.000000,0.038912,0,0.000000,0.5992,0.0000,0.1200
317,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.289150,0.005846,-0.939018,0.000000,0.000000,0.047470,0,0.000000,0.5979,0.0000,0.1100
318,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.742478,-0.018074,-0.952508,0.000000,0.000000,0.010674,0,0.000000,0.5967,0.0000,0.1100
319,28,-1.8000,1,-1,0,-1,4,24,shield_route,0,1.829088,-0.028564,-0.979671,0.000000,0.000000,0.046090,0,0.000000,0.5954,0.0000,0.1200
320,100,-18.0000,0,-1,0,-1,20,8,timeout,0,1.254350,-0.023023,-0.957168,0.000000,0.000000,0.031613,0,0.000000,0.5941,0.0000,0.1200
321,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.587959,-0.007173,-1.004446,0.000000,0.000000,0.023054,0,0.000000,0.5929,0.0000,0.1200
322,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.695042,0.003371,-1.032844,0.000000,0.000000,0.047968,0,0.000000,0.5916,0.0000,0.1200
323,100,-8.0000,0,-1,0,-1,32,-1,timeout,0,1.579241,-0.017028,-1.032595,0.000000,0.000000,0.056293,0,0.000000,0.5903,0.0000,0.1200
324,100,-8.0000,0,-1,0,-1,22,-1,timeout,0,1.465980,-0.007381,-1.012647,0.000000,0.000000,0.027021,0,0.000000,0.5891,0.0000,0.1200
325,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.157145,0.016457,-0.987356,0.000000,0.000000,0.010593,0,0.000000,0.5878,0.0000,0.1200
326,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.074820,-0.007818,-0.954547,0.000000,0.000000,0.041695,0,0.000000,0.5865,0.0000,0.1200
327,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.356086,-0.013578,-0.985895,0.000000,0.000000,0.032514,0,0.000000,0.5852,0.0000,0.1200
328,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.480975,-0.010498,-0.998634,0.000000,0.000000,0.005536,0,0.000000,0.5840,0.0000,0.1200
329,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.414832,0.012714,-1.009305,0.000000,0.000000,0.025512,0,0.000000,0.5827,0.0000,0.1200
330,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.593343,-0.020457,-1.003729,0.000000,0.000000,0.027937,0,0.000000,0.5814,0.0000,0.1200
331,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.427276,0.018941,-0.938470,0.000000,0.000000,0.040071,0,0.000000,0.5802,0.0000,0.1200
332,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.331683,-0.004746,-0.902180,0.000000,0.000000,0.004747,0,0.000000,0.5789,0.0000,0.1200
333,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.669757,-0.013409,-0.902969,0.000000,0.000000,0.038146,0,0.000000,0.5776,0.0000,0.1200
334,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.362360,-0.002820,-0.935203,0.000000,0.000000,0.006259,0,0.000000,0.5764,0.0000,0.1200
335,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.573572,-0.009310,-0.933943,0.000000,0.000000,0.061018,0,0.000000,0.5751,0.0000,0.1200
336,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.582888,0.006277,-0.922487,0.000000,0.000000,0.038173,0,0.000000,0.5738,0.0000,0.1200
337,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.088540,-0.007062,-0.928705,0.000000,0.000000,0.014620,0,0.000000,0.5726,0.0000,0.1200
338,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.270492,-0.013372,-0.914102,0.000000,0.000000,0.050114,0,0.000000,0.5713,0.0000,0.1200
339,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.256884,-0.014798,-0.924412,0.000000,0.000000,0.048117,0,0.000000,0.5700,0.0000,0.1200
340,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.329539,0.001130,-0.922514,0.000000,0.000000,0.027418,0,0.000000,0.5688,0.0000,0.1200
341,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.101398,-0.007140,-0.960840,0.000000,0.000000,0.007406,0,0.000000,0.5675,0.0000,0.1200
342,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.574668,-0.007902,-0.997249,0.000000,0.000000,0.041975,0,0.000000,0.5662,0.0000,0.1200
343,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.594459,-0.009880,-0.997129,0.000000,0.000000,0.026112,0,0.000000,0.5650,0.0000,0.1200
344,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.413519,-0.003966,-0.988161,0.000000,0.000000,0.050489,0,0.000000,0.5637,0.0000,0.1200
345,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.833089,-0.016546,-1.024036,0.000000,0.000000,0.009882,0,0.000000,0.5624,0.0000,0.1200
346,100,-8.0000,0,-1,0,-1,20,-1,timeout,0,1.538848,0.013390,-1.003954,0.000000,0.000000,0.039339,0,0.000000,0.5611,0.0000,0.1200
347,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.619155,-0.017997,-0.973717,0.000000,0.000000,0.003523,0,0.000000,0.5599,0.0000,0.1200
348,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.446194,-0.006371,-0.974777,0.000000,0.000000,0.037162,0,0.000000,0.5586,0.0000,0.1200
349,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.295162,0.020173,-0.988998,0.000000,0.000000,0.002781,0,0.000000,0.5573,0.0000,0.1200
350,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.097323,-0.006897,-0.969445,0.000000,0.000000,-0.011415,0,0.000000,0.5561,0.0000,0.1200
351,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.315446,-0.018732,-1.022318,0.000000,0.000000,0.016821,0,0.000000,0.5548,0.0000,0.1200
352,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.314287,0.009285,-1.018389,0.000000,0.000000,0.022874,0,0.000000,0.5535,0.0000,0.1200
353,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.542841,-0.013693,-1.042637,0.000000,0.000000,-0.009484,0,0.000000,0.5523,0.0000,0.1200
354,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.408869,-0.022267,-1.086531,0.000000,0.000000,0.032245,0,0.000000,0.5510,0.0000,0.1200
355,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.114944,0.003679,-1.055449,0.000000,0.000000,0.058074,0,0.000000,0.5497,0.0000,0.1200
356,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.276232,0.000656,-1.020468,0.000000,0.000000,0.012653,0,0.000000,0.5485,0.0000,0.1200
357,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.306482,-0.009165,-1.024199,0.000000,0.000000,0.025310,0,0.000000,0.5472,0.0000,0.1200
358,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.436009,-0.010882,-1.043458,0.000000,0.000000,0.051812,0,0.000000,0.5459,0.0000,0.1200
359,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.643281,0.001319,-1.042725,0.000000,0.000000,0.006623,0,0.000000,0.5447,0.0000,0.1200
360,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.312113,-0.019803,-1.059824,0.000000,0.000000,0.053030,0,0.000000,0.5434,0.0000,0.1200
361,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,3.085537,-0.029527,-1.053488,0.000000,0.000000,0.051749,0,0.000000,0.5421,0.0000,0.1300
362,12,-1.2000,1,-1,0,-1,-1,10,trap_rush,0,1.496392,0.004505,-1.086883,0.000000,0.000000,-0.006613,0,0.000000,0.5409,0.0000,0.1300
363,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.517176,-0.009187,-1.056702,0.000000,0.000000,0.040473,0,0.000000,0.5396,0.0000,0.1300
364,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.612320,0.005514,-1.069412,0.000000,0.000000,-0.008192,0,0.000000,0.5383,0.0000,0.1200
365,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.437290,-0.017311,-1.055897,0.000000,0.000000,0.040335,0,0.000000,0.5370,0.0000,0.1200
366,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.434247,-0.080297,-1.080316,0.000000,0.000000,0.105377,0,0.000000,0.5358,0.0000,0.1200
367,18,-1.8000,1,-1,0,-1,-1,16,trap_rush,0,1.939284,-0.036664,-1.110641,0.000000,0.000000,-0.083234,0,0.000000,0.5345,0.0000,0.1200
368,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,1.531264,0.016911,-1.118805,0.000000,0.000000,-0.050494,0,0.000000,0.5332,0.0000,0.1300
369,76,3.4000,1,-1,0,-1,6,74,shield_route,0,1.451422,0.023459,-1.059064,0.000000,0.000000,-0.009876,0,0.000000,0.5320,0.0000,0.1400
370,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,2.859477,0.108232,-1.044002,0.000000,0.000000,0.032328,0,0.000000,0.5307,0.0000,0.1500
371,100,-8.0000,0,-1,0,-1,20,-1,timeout,0,1.239599,0.002664,-1.033125,0.000000,0.000000,0.008026,0,0.000000,0.5294,0.0000,0.1500
372,100,-9.0000,0,-1,0,-1,22,54,timeout,0,1.370375,-0.021934,-1.037015,0.000000,0.000000,-0.012510,0,0.000000,0.5282,0.0000,0.1500
373,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.024510,0.016356,-1.052656,0.000000,0.000000,0.054522,0,0.000000,0.5269,0.0000,0.1500
374,12,-21.2000,1,-1,0,-1,-1,6,trap_rush,0,0.470740,-0.033483,-0.980554,0.000000,0.000000,-0.062536,0,0.000000,0.5256,0.0000,0.1600
375,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,2.218856,-0.157491,-1.013688,0.000000,0.000000,-0.069448,0,0.000000,0.5244,0.0000,0.1600
376,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.026145,0.013582,-1.041691,0.000000,0.000000,0.012894,0,0.000000,0.5231,0.0000,0.1500
377,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.237292,-0.027407,-1.048054,0.000000,0.000000,0.015701,0,0.000000,0.5218,0.0000,0.1500
378,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.253288,0.012146,-1.033398,0.000000,0.000000,-0.010352,0,0.000000,0.5206,0.0000,0.1500
379,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.222754,-0.014811,-1.089446,0.000000,0.000000,-0.017524,0,0.000000,0.5193,0.0000,0.1500
380,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.303500,0.000700,-1.074257,0.000000,0.000000,0.072121,0,0.000000,0.5180,0.0000,0.1500
381,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,1.189213,-0.003371,-1.084980,0.000000,0.000000,0.039983,0,0.000000,0.5168,0.0000,0.1500
382,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.538667,-0.023899,-1.088914,0.000000,0.000000,0.046300,0,0.000000,0.5155,0.0000,0.1500
383,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.103756,0.004592,-1.062491,0.000000,0.000000,0.018464,0,0.000000,0.5142,0.0000,0.1500
384,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.739445,-0.012264,-1.129632,0.000000,0.000000,0.025285,0,0.000000,0.5130,0.0000,0.1400
385,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.055183,-0.006219,-1.077046,0.000000,0.000000,0.027200,0,0.000000,0.5117,0.0000,0.1400
386,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.415718,-0.009776,-1.096011,0.000000,0.000000,0.029098,0,0.000000,0.5104,0.0000,0.1300
387,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.223119,-0.005254,-1.095867,0.000000,0.000000,0.015658,0,0.000000,0.5091,0.0000,0.1300
388,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.335961,-0.019308,-1.117658,0.000000,0.000000,0.037231,0,0.000000,0.5079,0.0000,0.1300
389,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.253686,0.004577,-1.086230,0.000000,0.000000,0.003458,0,0.000000,0.5066,0.0000,0.1300
390,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,0.958357,0.140397,-1.112575,0.000000,0.000000,-0.010436,0,0.000000,0.5053,0.0000,0.1400
391,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.355329,-0.015588,-1.086448,0.000000,0.000000,0.021915,0,0.000000,0.5041,0.0000,0.1400
392,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,1.079747,-0.005709,-1.118426,0.000000,0.000000,0.023804,0,0.000000,0.5028,0.0000,0.1400
393,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.306736,-0.006002,-1.137018,0.000000,0.000000,0.024667,0,0.000000,0.5015,0.0000,0.1400
394,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.577915,-0.026724,-1.131285,0.000000,0.000000,0.024891,0,0.000000,0.5003,0.0000,0.1400
395,100,-9.0000,0,-1,0,-1,4,94,timeout,0,1.218118,-0.005686,-1.127092,0.000000,0.000000,0.046456,0,0.000000,0.4990,0.0000,0.1400
396,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.279776,0.005169,-1.108107,0.000000,0.000000,0.029141,0,0.000000,0.4977,0.0000,0.1400
397,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.456057,-0.006913,-1.115105,0.000000,0.000000,0.030627,0,0.000000,0.4965,0.0000,0.1400
398,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,0.896763,-0.002625,-1.072618,0.000000,0.000000,0.017867,0,0.000000,0.4952,0.0000,0.1400
399,100,-8.0000,0,-1,0,-1,24,-1,timeout,0,1.162394,0.005347,-1.102319,0.000000,0.000000,0.028930,0,0.000000,0.4939,0.0000,0.1400
400,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.556511,-0.018300,-1.137154,0.000000,0.000000,0.023880,0,0.000000,0.4927,0.0000,0.1400
401,10,-21.0000,1,-1,0,-1,-1,4,trap_rush,0,1.115639,0.002706,-1.094976,0.000000,0.000000,0.089244,0,0.000000,0.4914,0.0000,0.1500
402,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.289550,0.002547,-1.096099,0.000000,0.000000,0.037471,0,0.000000,0.4901,0.0000,0.1500
403,46,6.4000,1,-1,0,-1,8,44,shield_route,0,1.194686,-0.003632,-1.109227,0.000000,0.000000,0.042016,0,0.000000,0.4889,0.0000,0.1600
404,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.508963,-0.021983,-1.160631,0.000000,0.000000,-0.002095,0,0.000000,0.4876,0.0000,0.1600
405,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.232729,-0.004529,-1.139643,0.000000,0.000000,0.006168,0,0.000000,0.4863,0.0000,0.1600
406,52,-14.2000,1,-1,0,-1,10,46,shield_route,0,1.299520,0.019934,-1.136621,0.000000,0.000000,0.037907,0,0.000000,0.4850,0.0000,0.1700
407,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.086679,-0.011842,-1.096215,0.000000,0.000000,-0.022784,0,0.000000,0.4838,0.0000,0.1800
408,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.239709,-0.013791,-1.113253,0.000000,0.000000,0.023689,0,0.000000,0.4825,0.0000,0.1800
409,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.310559,-0.014502,-1.134356,0.000000,0.000000,0.049256,0,0.000000,0.4812,0.0000,0.1800
410,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,0.978004,-0.038902,-1.150243,0.000000,0.000000,0.038992,0,0.000000,0.4800,0.0000,0.1800
411,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,0.994625,-0.002352,-1.183559,0.000000,0.000000,0.057608,0,0.000000,0.4787,0.0000,0.1900
412,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.526499,0.010257,-1.171001,0.000000,0.000000,0.032225,0,0.000000,0.4774,0.0000,0.1800
413,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.375850,-0.013439,-1.120770,0.000000,0.000000,-0.009261,0,0.000000,0.4762,0.0000,0.1800
414,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.576623,0.006293,-1.132159,0.000000,0.000000,0.007623,0,0.000000,0.4749,0.0000,0.1800
415,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.535211,-0.023173,-1.159724,0.000000,0.000000,-0.003966,0,0.000000,0.4736,0.0000,0.1700
416,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.227779,-0.002400,-1.176744,0.000000,0.000000,0.030182,0,0.000000,0.4724,0.0000,0.1700
417,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.468073,-0.010655,-1.156271,0.000000,0.000000,0.044802,0,0.000000,0.4711,0.0000,0.1700
418,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.026568,0.013331,-1.143734,0.000000,0.000000,0.012978,0,0.000000,0.4698,0.0000,0.1700
419,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.060698,-0.015039,-1.128177,0.000000,0.000000,0.012182,0,0.000000,0.4686,0.0000,0.1600
420,100,-8.0000,0,-1,0,-1,28,-1,timeout,0,1.393948,0.018090,-1.175972,0.000000,0.000000,-0.000106,0,0.000000,0.4673,0.0000,0.1600
421,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.399929,-0.016710,-1.146193,0.000000,0.000000,-0.031895,0,0.000000,0.4660,0.0000,0.1600
422,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.033618,0.003705,-1.148180,0.000000,0.000000,0.026103,0,0.000000,0.4648,0.0000,0.1600
423,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.138761,0.011004,-1.136695,0.000000,0.000000,0.002905,0,0.000000,0.4635,0.0000,0.1600
424,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.460920,-0.011335,-1.172160,0.000000,0.000000,-0.009433,0,0.000000,0.4622,0.0000,0.1600
425,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.169782,-0.009693,-1.214481,0.000000,0.000000,0.038836,0,0.000000,0.4609,0.0000,0.1600
426,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.194210,-0.005651,-1.181968,0.000000,0.000000,0.013646,0,0.000000,0.4597,0.0000,0.1600
427,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.051215,0.007480,-1.187185,0.000000,0.000000,0.018063,0,0.000000,0.4584,0.0000,0.1700
428,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.641317,-0.161119,-1.169628,0.000000,0.000000,-0.069392,0,0.000000,0.4571,0.0000,0.1800
429,8,-0.8000,1,-1,0,-1,-1,6,trap_rush,0,1.876470,0.105719,-1.194817,0.000000,0.000000,0.041967,0,0.000000,0.4559,0.0000,0.1900
430,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.194708,-0.007446,-1.177361,0.000000,0.000000,0.001397,0,0.000000,0.4546,0.0000,0.1900
431,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.049534,0.004736,-1.193326,0.000000,0.000000,0.005395,0,0.000000,0.4533,0.0000,0.1900
432,6,-0.6000,1,-1,0,-1,-1,4,trap_rush,0,1.011504,0.052148,-1.185317,0.000000,0.000000,0.071384,0,0.000000,0.4521,0.0000,0.2000
433,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.237774,0.008143,-1.151849,0.000000,0.000000,0.009513,0,0.000000,0.4508,0.0000,0.2000
434,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.524372,-0.029242,-1.201332,0.000000,0.000000,-0.022253,0,0.000000,0.4495,0.0000,0.2000
435,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.190592,-0.006982,-1.200072,0.000000,0.000000,0.035438,0,0.000000,0.4483,0.0000,0.2000
436,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,0.934760,-0.003609,-1.202651,0.000000,0.000000,0.006179,0,0.000000,0.4470,0.0000,0.2000
437,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.229933,0.013437,-1.207211,0.000000,0.000000,0.020879,0,0.000000,0.4457,0.0000,0.2000
438,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.208557,-0.008641,-1.172117,0.000000,0.000000,0.012906,0,0.000000,0.4445,0.0000,0.2000
439,12,-1.2000,1,-1,0,-1,-1,10,trap_rush,0,0.453820,0.006778,-1.198725,0.000000,0.000000,0.023571,0,0.000000,0.4432,0.0000,0.2100
440,10,-11.0000,1,-1,0,-1,-1,6,trap_rush,0,1.083780,-0.009098,-1.205751,0.000000,0.000000,0.016234,0,0.000000,0.4419,0.0000,0.2200
441,42,6.8000,1,-1,0,-1,8,40,shield_route,0,1.473824,-0.000490,-1.233580,0.000000,0.000000,0.064256,0,0.000000,0.4407,0.0000,0.2300
442,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.114412,-0.011958,-1.216220,0.000000,0.000000,0.016027,0,0.000000,0.4394,0.0000,0.2300
443,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.297386,-0.008921,-1.206399,0.000000,0.000000,0.023774,0,0.000000,0.4381,0.0000,0.2300
444,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.517085,-0.011482,-1.207666,0.000000,0.000000,0.022043,0,0.000000,0.4368,0.0000,0.2300
445,100,-8.0000,0,-1,0,-1,14,-1,timeout,0,1.105075,0.003328,-1.221208,0.000000,0.000000,0.025170,0,0.000000,0.4356,0.0000,0.2300
446,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,0.882060,0.012821,-1.192273,0.000000,0.000000,0.018284,0,0.000000,0.4343,0.0000,0.2300
447,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.283877,-0.017312,-1.176398,0.000000,0.000000,0.021986,0,0.000000,0.4330,0.0000,0.2300
448,10,-1.0000,1,-1,0,-1,-1,8,trap_rush,0,0.527738,0.023741,-1.229215,0.000000,0.000000,-0.002342,0,0.000000,0.4318,0.0000,0.2400
449,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,1.131508,-0.022949,-1.213089,0.000000,0.000000,0.027772,0,0.000000,0.4305,0.0000,0.2400
450,100,1.0000,1,-1,0,-1,8,98,shield_route,0,1.220763,0.006805,-1.206742,0.000000,0.000000,0.012948,0,0.000000,0.4292,0.0000,0.2500
451,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.292465,-0.009304,-1.253828,0.000000,0.000000,0.014111,0,0.000000,0.4280,0.0000,0.2500
452,100,-8.0000,0,-1,0,-1,12,-1,timeout,0,0.967797,0.002884,-1.239826,0.000000,0.000000,-0.004549,0,0.000000,0.4267,0.0000,0.2500
453,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.301368,0.001587,-1.236273,0.000000,0.000000,0.003148,0,0.000000,0.4254,0.0000,0.2500
454,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.218492,0.005338,-1.213739,0.000000,0.000000,-0.003744,0,0.000000,0.4242,0.0000,0.2500
455,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.243781,-0.010504,-1.244079,0.000000,0.000000,0.037037,0,0.000000,0.4229,0.0000,0.2500
456,100,-8.0000,0,-1,0,-1,16,-1,timeout,0,0.930674,-0.008145,-1.248065,0.000000,0.000000,0.026211,0,0.000000,0.4216,0.0000,0.2500
457,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.300834,-0.013196,-1.267080,0.000000,0.000000,0.031352,0,0.000000,0.4204,0.0000,0.2500
458,100,-8.0000,0,-1,0,-1,10,-1,timeout,0,0.943738,-0.012159,-1.249192,0.000000,0.000000,0.017670,0,0.000000,0.4191,0.0000,0.2500
459,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.130512,-0.007333,-1.248255,0.000000,0.000000,0.021709,0,0.000000,0.4178,0.0000,0.2500
460,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.197608,0.002001,-1.291652,0.000000,0.000000,0.029582,0,0.000000,0.4166,0.0000,0.2500
461,100,-8.0000,0,-1,0,-1,8,-1,timeout,0,1.076041,-0.008770,-1.244318,0.000000,0.000000,0.004631,0,0.000000,0.4153,0.0000,0.2400
462,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.437222,-0.002338,-1.279738,0.000000,0.000000,0.021378,0,0.000000,0.4140,0.0000,0.2300
463,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.370490,0.005023,-1.248815,0.000000,0.000000,0.031149,0,0.000000,0.4128,0.0000,0.2300
464,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.342562,-0.020742,-1.269382,0.000000,0.000000,-0.004261,0,0.000000,0.4115,0.0000,0.2300
465,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.318371,0.000149,-1.257346,0.000000,0.000000,0.019053,0,0.000000,0.4102,0.0000,0.2300
466,100,-8.0000,0,-1,0,-1,6,-1,timeout,0,1.551952,-0.010543,-1.260826,0.000000,0.000000,0.037444,0,0.000000,0.4089,0.0000,0.2200
467,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.330270,0.007449,-1.270380,0.000000,0.000000,0.016295,0,0.000000,0.4077,0.0000,0.2100
468,100,-8.0000,0,-1,0,-1,4,-1,timeout,0,1.225294,0.003568,-1.243456,0.000000,0.000000,0.014911,0,0.000000,0.4064,0.0000,0.2000
469,80,-17.0000,1,-1,0,-1,14,74,shield_route,0,1.141209,0.000414,-1.224070,0.000000,0.000000,0.000693,0,0.000000,0.4051,0.0000,0.2000
470,12,-11.2000,1,-1,0,-1,-1,8,trap_rush,0,1.113039,-0.014836,-1.264047,0.000000,0.000000,0.067114,0,0.000000,0.4039,0.0000,0.2000
471,8,-10.8000,1,-1,0,-1,-1,4,trap_rush,0,1.677125,-0.055066,-1.249035,0.000000,0.000000,0.000632,0,0.000000,0.4026,0.0000,0.2100
