episode,steps,total_reward,success,key_found_step,door_attempts_without_key,door_opened_step,mean_loss,mean_td_error,mean_q_value,mean_mood_value,mean_mood_action,mean_overall_mood,exploration_boosts,mean_mood_bias,epsilon,effective_epsilon,success_rate_100
188,25,11.9000,1,8,0,24,0.049214,-0.470766,10.852337,-0.038053,0.010028,-0.018820,1548,-0.009410,0.0500,0.0500,0.5500
189,22,12.1200,1,6,0,11,0.060518,-0.581908,10.858433,-0.034365,0.007415,-0.017653,1548,-0.008826,0.0500,0.0500,0.5600
190,35,11.5000,1,8,0,18,0.079819,-0.637989,10.798348,-0.046010,0.010426,-0.023436,1548,-0.011718,0.0500,0.0500,0.5700
191,25,11.9000,1,10,0,24,0.094587,-0.833060,10.753105,-0.052432,0.005923,-0.029090,1548,-0.014545,0.0500,0.0500,0.5800
192,14,12.4400,1,4,0,13,0.087481,-0.629735,10.857100,-0.043121,0.007104,-0.023031,1548,-0.011516,0.0500,0.0500,0.5800
193,46,10.1600,1,6,0,43,0.064475,-0.482312,10.830188,-0.039918,0.010469,-0.019763,1548,-0.009882,0.0500,0.0500,0.5800
194,18,12.2800,1,8,0,13,0.094234,-0.843653,10.855088,-0.043819,0.006736,-0.023597,1548,-0.011799,0.0500,0.0500,0.5900
195,79,9.7400,1,6,0,23,0.074797,-0.600916,10.835231,-0.055869,0.013154,-0.028260,1548,-0.014130,0.0500,0.0500,0.5900
196,24,12.0400,1,6,0,15,0.092519,-0.692538,10.848490,-0.040219,0.008031,-0.020919,1548,-0.010459,0.0500,0.0500,0.5900
197,156,6.5600,1,4,0,50,0.073995,-0.623913,10.816855,-0.058484,0.012238,-0.030195,1548,-0.015097,0.0500,0.0500,0.5900
198,37,10.8200,1,4,0,22,0.068354,-0.652320,10.803169,-0.050543,0.011062,-0.025901,1548,-0.012951,0.0500,0.0500,0.5900
199,21,12.0600,1,5,0,20,0.073936,-0.698020,10.819282,-0.048758,0.010096,-0.025216,1548,-0.012608,0.0500,0.0500,0.5900
200,29,11.7400,1,9,0,28,0.058116,-0.554216,10.867721,-0.041247,0.009738,-0.020853,1548,-0.010426,0.0500,0.0500,0.6000
201,56,10.5600,1,4,0,25,0.073077,-0.661528,10.890443,-0.053819,0.012027,-0.027481,1548,-0.013740,0.0500,0.0500,0.6000
202,93,9.1800,1,6,0,29,0.064175,-0.628756,10.812494,-0.055120,0.015686,-0.026798,1548,-0.013399,0.0500,0.0500,0.6100
203,25,11.5000,1,10,0,24,0.082308,-0.763250,10.848122,-0.056156,0.014045,-0.028076,1548,-0.014038,0.0500,0.0500,0.6200
204,22,12.1200,1,4,0,21,0.077971,-0.787141,10.810086,-0.053395,0.013908,-0.026474,1548,-0.013237,0.0500,0.0500,0.6300
205,39,11.3400,1,6,0,22,0.092318,-0.704424,10.788893,-0.056306,0.010954,-0.029402,1548,-0.014701,0.0500,0.0500,0.6300
206,30,11.8000,1,24,0,29,0.068220,-0.654798,10.689994,-0.051500,0.007290,-0.027984,1548,-0.013992,0.0500,0.0500,0.6400
207,200,-18.9000,0,4,0,-1,0.066673,-0.596919,10.740924,-0.056175,0.007057,-0.030882,1548,-0.015441,0.0500,0.0500,0.6300
208,73,8.7800,1,4,0,72,0.073828,-0.522689,10.766130,-0.043602,0.007053,-0.023340,1548,-0.011670,0.0500,0.0500,0.6400
209,45,10.9000,1,16,0,44,0.065538,-0.636252,10.720882,-0.053913,0.007528,-0.029337,1548,-0.014668,0.0500,0.0500,0.6400
210,16,12.1600,1,4,0,15,0.055603,-0.497353,10.815005,-0.035149,0.007573,-0.018060,1548,-0.009030,0.0500,0.0500,0.6400
211,16,12.3600,1,8,0,15,0.067205,-0.545753,10.672320,-0.033693,0.002904,-0.019054,1548,-0.009527,0.0500,0.0500,0.6500
212,29,11.1400,1,4,0,28,0.080835,-0.574965,10.733546,-0.038107,0.002086,-0.022030,1548,-0.011015,0.0500,0.0500,0.6600
213,200,-16.9000,0,7,0,-1,0.076798,-0.630231,10.734398,-0.059470,0.006310,-0.033158,1548,-0.016579,0.0500,0.0500,0.6600
214,200,-16.5000,0,11,0,-1,0.074874,-0.621245,10.766850,-0.059459,0.005117,-0.033629,1548,-0.016814,0.0500,0.0500,0.6600
215,200,-19.1000,0,4,0,-1,0.072140,-0.581768,10.813432,-0.056089,0.007718,-0.030566,1548,-0.015283,0.0500,0.0500,0.6500
216,68,9.2800,1,11,0,67,0.058375,-0.523048,10.855358,-0.045528,0.005444,-0.025140,1548,-0.012570,0.0500,0.0500,0.6500
217,21,12.0600,1,6,0,20,0.053827,-0.486706,10.903025,-0.036336,0.006574,-0.019172,1548,-0.009586,0.0500,0.0500,0.6600
218,13,12.3800,1,7,0,12,0.057733,-0.612392,10.819591,-0.035391,0.004141,-0.019578,1548,-0.009789,0.0500,0.0500,0.6700
219,20,12.2000,1,4,0,19,0.074086,-0.624410,10.906468,-0.037270,0.003487,-0.020967,1548,-0.010483,0.0500,0.0500,0.6700
220,20,12.2000,1,4,0,19,0.079545,-0.535184,10.882366,-0.033857,0.005887,-0.017960,1548,-0.008980,0.0500,0.0500,0.6800
221,12,12.5200,1,4,0,11,0.057460,-0.526897,10.989339,-0.029311,0.005374,-0.015437,1548,-0.007719,0.0500,0.0500,0.6900
222,10,12.6000,1,4,0,9,0.064652,-0.627949,10.937598,-0.032977,0.001565,-0.019160,1548,-0.009580,0.0500,0.0500,0.7000
223,16,12.3600,1,4,0,15,0.064488,-0.551989,10.890766,-0.030938,0.002434,-0.017589,1548,-0.008795,0.0500,0.0500,0.7100
224,16,12.3600,1,4,0,15,0.063067,-0.587197,10.882658,-0.031624,0.004083,-0.017341,1548,-0.008671,0.0500,0.0500,0.7100
225,10,12.6000,1,4,0,9,0.033159,-0.437212,10.907993,-0.026891,0.003586,-0.014700,1548,-0.007350,0.0500,0.0500,0.7200
226,10,12.6000,1,4,0,9,0.067657,-0.423023,10.739523,-0.020363,0.005852,-0.009877,1548,-0.004938,0.0500,0.0500,0.7200
227,17,12.2200,1,5,0,16,0.074183,-0.925911,10.806966,-0.040676,0.003730,-0.022914,1548,-0.011457,0.0500,0.0500,0.7200
228,10,12.6000,1,4,0,9,0.099163,-0.717799,10.730378,-0.039362,0.005011,-0.021613,1548,-0.010807,0.0500,0.0500,0.7200
229,22,11.7200,1,8,0,21,0.052326,-0.485881,10.790743,-0.034663,0.008119,-0.017550,1548,-0.008775,0.0500,0.0500,0.7200
230,25,11.1000,1,11,0,24,0.085749,-0.497371,10.824886,-0.036235,0.002545,-0.020723,1548,-0.010361,0.0500,0.0500,0.7200
231,17,11.6200,1,10,0,16,0.057387,-0.561222,10.783468,-0.030943,0.003148,-0.017307,1548,-0.008653,0.0500,0.0500,0.7200
232,39,10.1400,1,4,0,38,0.067292,-0.490860,10.835482,-0.037569,0.002576,-0.021511,1548,-0.010756,0.0500,0.0500,0.7200
233,14,12.4400,1,8,0,13,0.080392,-0.538425,10.928326,-0.029535,0.003696,-0.016243,1548,-0.008121,0.0500,0.0500,0.7200
234,12,12.5200,1,4,0,11,0.075941,-0.737738,10.835917,-0.037956,0.003647,-0.021315,1548,-0.010658,0.0500,0.0500,0.7200
235,26,11.3600,1,12,0,25,0.064659,-0.538764,10.848228,-0.037703,0.007048,-0.019802,1548,-0.009901,0.0500,0.0500,0.7200
236,13,12.3800,1,7,0,12,0.071010,-0.624448,10.898014,-0.033119,0.005522,-0.017663,1548,-0.008831,0.0500,0.0500,0.7200
237,26,11.9600,1,4,0,25,0.095651,-0.695394,10.839288,-0.044307,0.004542,-0.024767,1548,-0.012384,0.0500,0.0500,0.7200
238,14,12.4400,1,4,0,11,0.049262,-0.464806,10.977132,-0.034471,0.000389,-0.020527,1548,-0.010263,0.0500,0.0500,0.7200
239,19,11.5400,1,6,0,18,0.085810,-0.556873,10.867786,-0.034726,0.000360,-0.020691,1548,-0.010346,0.0500,0.0500,0.7200
240,30,11.2000,1,12,0,29,0.080501,-0.561335,10.846160,-0.035959,0.001840,-0.020839,1548,-0.010420,0.0500,0.0500,0.7200
241,34,11.2400,1,8,0,33,0.066974,-0.583827,10.821610,-0.043748,0.006513,-0.023644,1548,-0.011822,0.0500,0.0500,0.7200
242,14,12.2400,1,4,0,13,0.116817,-0.773316,10.855573,-0.042411,0.004082,-0.023814,1548,-0.011907,0.0500,0.0500,0.7200
243,12,12.5200,1,4,0,11,0.047283,-0.489967,10.840452,-0.032649,0.001406,-0.019027,1548,-0.009514,0.0500,0.0500,0.7200
244,13,12.3800,1,5,0,12,0.082364,-0.787119,10.790113,-0.033800,0.000601,-0.020040,1548,-0.010020,0.0500,0.0500,0.7200
245,17,11.8200,1,5,0,16,0.042600,-0.490622,10.892493,-0.032542,0.005672,-0.017257,1548,-0.008628,0.0500,0.0500,0.7200
246,12,12.5200,1,4,0,11,0.124412,-0.687976,10.875882,-0.030905,0.003707,-0.017060,1548,-0.008530,0.0500,0.0500,0.7300
247,10,12.6000,1,4,0,9,0.041349,-0.376583,10.992400,-0.024705,0.000775,-0.014513,1548,-0.007256,0.0500,0.0500,0.7400
248,18,12.0800,1,4,0,17,0.073237,-0.561171,10.845139,-0.027775,0.003609,-0.015221,1548,-0.007611,0.0500,0.0500,0.7400
249,21,11.8600,1,5,0,15,0.110529,-0.735166,10.821629,-0.039402,0.004441,-0.021865,1548,-0.010932,0.0500,0.0500,0.7400
250,72,7.7200,1,10,0,67,0.088633,-0.626465,10.847094,-0.053072,0.003778,-0.030332,1548,-0.015166,0.0500,0.0500,0.7400
251,16,11.7600,1,10,0,15,0.083715,-0.667777,10.886230,-0.045738,0.007704,-0.024361,1548,-0.012181,0.0500,0.0500,0.7500
252,16,11.9600,1,4,0,15,0.086352,-0.560514,10.930707,-0.033825,0.004552,-0.018474,1548,-0.009237,0.0500,0.0500,0.7600
253,18,11.4800,1,4,0,17,0.074243,-0.645653,10.871403,-0.038286,0.006352,-0.020431,1548,-0.010215,0.0500,0.0500,0.7700
254,21,12.0600,1,4,0,20,0.073359,-0.567772,10.839475,-0.036910,0.005916,-0.019779,1548,-0.009890,0.0500,0.0500,0.7800
255,25,11.1000,1,10,0,24,0.077937,-0.633411,10.847912,-0.040275,0.004789,-0.022250,1548,-0.011125,0.0500,0.0500,0.7900
256,16,12.1600,1,6,0,15,0.099820,-0.797417,10.926837,-0.046630,0.005588,-0.025743,1548,-0.012871,0.0500,0.0500,0.8000
257,12,12.5200,1,4,0,11,0.067883,-0.462069,10.973079,-0.033541,0.004774,-0.018215,1548,-0.009108,0.0500,0.0500,0.8100
258,28,11.8800,1,4,0,27,0.050202,-0.507745,10.940884,-0.034764,0.001222,-0.020369,1548,-0.010185,0.0500,0.0500,0.8200
259,72,7.3200,1,15,0,71,0.073605,-0.560242,10.847273,-0.049830,0.009057,-0.026276,1548,-0.013138,0.0500,0.0500,0.8300
260,40,9.0000,1,7,0,39,0.059097,-0.466006,10.886219,-0.036867,0.012101,-0.017280,1548,-0.008640,0.0500,0.0500,0.8400
261,49,10.5400,1,4,0,48,0.075173,-0.596443,10.808416,-0.044109,0.007308,-0.023542,1548,-0.011771,0.0500,0.0500,0.8500
262,16,12.3600,1,4,0,15,0.094064,-0.710207,10.752825,-0.040190,0.005651,-0.021854,1548,-0.010927,0.0500,0.0500,0.8600
263,22,12.1200,1,6,0,21,0.045578,-0.347494,10.818275,-0.031529,0.006085,-0.016483,1548,-0.008242,0.0500,0.0500,0.8700
264,21,11.4600,1,4,0,20,0.088578,-0.625987,10.894144,-0.033972,0.006482,-0.017790,1548,-0.008895,0.0500,0.0500,0.8800
265,18,12.2800,1,6,0,17,0.076404,-0.585162,10.786024,-0.038171,0.007690,-0.019826,1548,-0.009913,0.0500,0.0500,0.8900
266,16,12.3600,1,4,0,15,0.074250,-0.607481,10.674237,-0.035300,0.007866,-0.018034,1548,-0.009017,0.0500,0.0500,0.8900
267,14,12.4400,1,6,0,13,0.071456,-0.578407,10.824889,-0.033664,0.007309,-0.017275,1548,-0.008637,0.0500,0.0500,0.9000
268,14,12.4400,1,4,0,13,0.075068,-0.658949,10.819069,-0.032399,0.009936,-0.015465,1548,-0.007732,0.0500,0.0500,0.9100
269,24,12.0400,1,6,0,23,0.076242,-0.609807,10.841723,-0.036853,0.007354,-0.019170,1548,-0.009585,0.0500,0.0500,0.9200
270,40,11.4000,1,20,0,39,0.069804,-0.551333,10.727516,-0.044476,0.003294,-0.025368,1548,-0.012684,0.0500,0.0500,0.9300
271,16,12.3600,1,10,0,15,0.060527,-0.430486,10.808251,-0.030456,0.003879,-0.016722,1548,-0.008361,0.0500,0.0500,0.9400
272,19,12.1400,1,4,0,18,0.061561,-0.495923,10.834975,-0.028652,0.006847,-0.014453,1548,-0.007226,0.0500,0.0500,0.9500
273,10,12.6000,1,4,0,9,0.060306,-0.617765,10.885112,-0.029761,0.009628,-0.014006,1548,-0.007003,0.0500,0.0500,0.9600
274,18,12.2800,1,4,0,17,0.056376,-0.598034,10.870235,-0.033299,0.006084,-0.017546,1548,-0.008773,0.0500,0.0500,0.9600
275,13,12.3800,1,5,0,12,0.063339,-0.429563,10.824092,-0.026159,0.008920,-0.012127,1548,-0.006064,0.0500,0.0500,0.9600
276,28,11.8800,1,4,0,27,0.065241,-0.533759,10.801993,-0.031956,0.010582,-0.014941,1548,-0.007470,0.0500,0.0500,0.9600
277,35,11.1000,1,4,0,34,0.070894,-0.682778,10.852085,-0.046941,0.009391,-0.024408,1548,-0.012204,0.0500,0.0500,0.9600
278,27,11.2200,1,7,0,26,0.066661,-0.585914,10.816933,-0.044022,0.007123,-0.023564,1548,-0.011782,0.0500,0.0500,0.9600
279,34,11.0400,1,12,0,33,0.064698,-0.537936,10.770361,-0.040066,0.004383,-0.022286,1548,-0.011143,0.0500,0.0500,0.9600
280,27,11.8200,1,4,0,26,0.053810,-0.523324,10.819959,-0.038434,0.008700,-0.019581,1548,-0.009790,0.0500,0.0500,0.9600
281,10,12.6000,1,4,0,9,0.139679,-0.757659,10.741707,-0.037720,0.003715,-0.021146,1548,-0.010573,0.0500,0.0500,0.9600
282,12,12.5200,1,4,0,11,0.073825,-0.674651,10.797359,-0.036245,0.002252,-0.020846,1548,-0.010423,0.0500,0.0500,0.9600
283,40,10.2000,1,11,0,39,0.074544,-0.575160,10.778574,-0.038881,0.009642,-0.019472,1548,-0.009736,0.0500,0.0500,0.9600
284,22,11.7200,1,8,0,21,0.085861,-0.654368,10.862983,-0.046583,0.009512,-0.024145,1548,-0.012073,0.0500,0.0500,0.9600
285,30,11.2000,1,12,0,29,0.061731,-0.569366,10.767308,-0.041535,0.010129,-0.020869,1548,-0.010435,0.0500,0.0500,0.9600
286,22,11.7200,1,4,0,21,0.077691,-0.652774,10.766481,-0.042813,0.010729,-0.021396,1548,-0.010698,0.0500,0.0500,0.9600
287,58,9.4800,1,11,1,57,0.072583,-0.621909,10.795861,-0.049271,0.010246,-0.025464,1548,-0.012732,0.0500,0.0500,0.9600
288,26,11.7600,1,12,0,25,0.045725,-0.516499,10.800075,-0.042113,0.009453,-0.021486,1548,-0.010743,0.0500,0.0500,0.9600
289,18,11.8800,1,4,0,17,0.059638,-0.517154,10.882672,-0.034842,0.006425,-0.018336,1548,-0.009168,0.0500,0.0500,0.9600
290,38,11.2800,1,6,0,37,0.057482,-0.476859,10.783727,-0.036616,0.007589,-0.018934,1548,-0.009467,0.0500,0.0500,0.9600
291,18,12.2800,1,4,0,17,0.048711,-0.577402,10.701601,-0.034091,0.005264,-0.018349,1548,-0.009174,0.0500,0.0500,0.9600
292,12,12.5200,1,4,0,11,0.105551,-0.723421,10.752137,-0.036370,0.006665,-0.019156,1548,-0.009578,0.0500,0.0500,0.9600
293,20,12.0000,1,4,0,18,0.071109,-0.552129,10.898453,-0.037931,0.008457,-0.019376,1548,-0.009688,0.0500,0.0500,0.9600
294,10,12.6000,1,4,0,9,0.054934,-0.650498,10.895324,-0.029836,0.005938,-0.015526,1548,-0.007763,0.0500,0.0500,0.9600
295,11,12.4600,1,4,0,9,0.091410,-0.648475,10.800370,-0.031547,0.006346,-0.016390,1548,-0.008195,0.0500,0.0500,0.9600
296,15,12.3000,1,4,0,14,0.100339,-0.773257,10.577295,-0.036341,0.006268,-0.019297,1548,-0.009649,0.0500,0.0500,0.9600
297,24,12.0400,1,4,0,23,0.055474,-0.625082,10.733600,-0.043076,0.010120,-0.021798,1548,-0.010899,0.0500,0.0500,0.9600
298,25,11.9000,1,10,0,22,0.109598,-0.752563,10.723556,-0.045898,0.008583,-0.024105,1548,-0.012053,0.0500,0.0500,0.9600
299,16,12.1600,1,4,0,15,0.064312,-0.643231,10.660823,-0.043987,0.008599,-0.022953,1548,-0.011476,0.0500,0.0500,0.9600
